	P0	P1	P2
(-) OST4	0.0	0.0	0.16186317220697238
(-) OTUD7A	0.5285868726694904	0.07943998892611227	0.240580149466691
(-) OXCT1	0.10008177842062177	0.05720029299177633	0.0
(-) OXSM	0.014629285955459644	0.0	0.09909767866571996
(-) P2RX4	0.03575537785035468	0.012769270670618945	0.10629749206277564
(-) P2RX7	0.018704931877946956	0.3134192802962377	0.12217528701508834
(-) PACS1	0.0	0.1460048809515382	0.0862064932269871
(-) PAFAH1B2	0.07487327489949697	0.07858914207940966	0.0
(-) PAFAH2	0.0632825940206701	0.0	0.02748834896285492
(-) PALB2	0.12069575906598255	0.0	0.0017119733100313817
(-) PALLD	0.07888459456093432	0.18804880389403686	0.0
(-) PAM	0.054203580722137955	0.21912017211666732	0.24136582637381965
(-) PANK4	0.07045879559979254	0.01309202745107523	0.06369629895462992
(-) PAOX	0.26802789749617256	0.07331050793524033	0.0618093526427745
(-) PARD3	0.2823739782215562	0.0	0.10846808194715007
(-) PARD3B	0.10908526497323044	0.0779072169686528	0.13001114748113365
(-) PARG	0.15406914266887975	0.0	0.0
(-) PARK7	0.0586365172747313	0.008661944378193998	0.08122324079682294
(-) PARP10	0.0	0.12581944233500406	0.09266687873559566
(-) PARP3	0.0	0.0661718759363538	0.19000968938502794
(-) PARP4	0.13427990680977797	0.0	0.00020721653803239124
(-) PARVA	0.003815217564380954	0.10409458565309722	0.10300323337999374
(-) PAXBP1	0.08363535951787952	0.020342270231173847	0.05784313729427481
(-) PBDC1	0.0	0.12065080774450158	0.0442120768657444
(-) PBK	0.12033164665105327	0.0	0.01432228199423689
(-) PCDHB10	0.0	0.149407645963089	0.1644272829526008
(-) PCDHB9	0.0	0.15243392837615968	0.20098490077815487
(-) PCED1A	0.32572034709567693	0.13921885531159234	0.09678049050240614
(-) PCMT1	0.14770765015757056	0.0	0.0
(-) PDCD2	0.12634196034145484	0.0	0.0
(-) PDCD5	0.21968353672909532	0.0	0.015151316559988772
(-) PDCD6	0.005312512430503585	0.0	0.13932112340642042
(-) PDCD6IP	0.04747678197452127	0.01165801151223356	0.07069184759490194
(-) PDGFRB	0.0	0.3560509880547014	0.21760770220994125
(-) PDLIM1	0.09177941754281818	0.012751532848099479	0.09083519756469019
(-) PDLIM4	0.30054724797703986	0.10490807351172667	0.10914624273181751
(-) PDS5A	0.09414275883870765	0.0	0.0
(-) PDSS2	0.12814787633882802	0.01642497928381051	0.0
(-) PELI2	0.1733389999299657	0.22685270510767416	0.07111610882227219
(-) PELO	0.0	0.021851694455312983	0.11126283543841747
(-) PER3	0.04436167112952558	0.1123146107909574	0.01955441976254641
(-) PEX11B	0.04280136969722672	0.02734052315429054	0.032605882307009705
(-) PEX14	0.10168515961892392	0.008535020111663292	0.0
(-) PHACTR2	0.302063836300643	0.025577005974604786	0.09284886862875677
(-) PHF20L1	0.039315027299824126	0.019164436141842624	0.09089476506704129
(-) PHF8	0.09519120852693488	0.01961582444466123	0.012589720431575448
(-) PHIP	0.1282473536757169	0.0	0.0
(-) PHKA1	0.159316936380678	0.02439753898864791	0.20708857452442408
(-) PHLDB2	0.24805036713736578	0.009092108659069828	0.20167095196923604
(-) PIANP	0.2694491270402719	0.307244307008913	0.1813109626315551
(-) PICK1	0.10262356617249409	0.025329076145122875	0.036721020990267625
(-) PID1	0.028364860811418945	0.1695776002061845	0.11473505547628184
(-) PIGT	0.013899386479835794	0.09557163898265528	0.04987066103050095
(-) PIM2	0.22048090871980963	0.09146366814982045	0.030000937828329514
(-) PINK1	0.19729548469599176	0.0	0.1603211564453297
(-) PIP4K2B	0.0	0.13206980170485644	0.01447064854737437
(-) PIP5K1C	0.0	0.13874500550503346	0.03691175122562904
(-) PITX1	0.18211139361721349	0.05504831462620534	0.07022316951344797
(-) PKD1	0.010125936766830167	0.21282754518305527	0.02279493585667963
(-) PKIG	0.0	0.11371644783082804	0.015899286080074935
(-) PKN2	0.16890397692737882	0.0	0.0
(-) PKN3	0.3042098862469539	0.004372005437230363	0.030276518678569144
(-) PLAA	0.09525507010240682	0.13095118051226173	0.12998582390733346
(-) PLAGL1	0.4065390033750996	0.030685987217654084	0.11965414146765697
(-) PLBD2	0.0	0.12689137351362342	0.06806093114338325
(-) PLCXD1	0.056501658635575644	0.07799283948131193	0.021132656700905455
(-) PLEKHA5	0.13052243319951243	0.0	0.027913080979616766
(-) PLEKHN1	0.06780475514002518	0.03558793095475575	0.22694681739173547
(-) PLGRKT	0.08986453926162771	0.039512489109077856	0.029207344865870993
(-) PLK1	0.14809074609834375	0.0	0.0
(-) PLK4	0.15650615695205583	0.0	0.0
(-) PLXNA3	0.0068170824590187565	0.08883263597642387	0.06551567803609788
(-) PLXNB1	0.10948394045700566	0.0655932846023717	0.03759290189853512
(-) PLXNB2	0.0068995947405636505	0.047132817059552155	0.07219915419625761
(-) PMAIP1	0.23221871530480956	0.0	0.22187593707596504
(-) POFUT1	0.01355260304685345	0.09733208164440553	0.051534799635632525
(-) POFUT2	0.0	0.18027115003049296	0.11673671102701878
(-) POLD2	0.041028598192624666	0.010145378811720606	0.11827158683867943
(-) POLD3	0.13812046063123753	0.0	0.0
(-) POLE4	0.10602542843901494	0.0	0.14278727757611684
(-) POLR1A	0.08111376210272843	0.0	0.04051331396128255
(-) POMGNT2	0.02663148556498456	0.003988755826192885	0.07505985851000503
(-) POT1	0.01520006564438119	0.05010570249958897	0.05536471152973848
(-) PP2D1	0.41292034146734474	0.11263936609419266	0.2787868575830141
(-) PPA2	0.08024872614607886	0.012686611465779103	0.013158636523471462
(-) PPCS	0.13289374109830338	0.016288123656213505	0.01254538480372815
(-) PPIA	0.027429013656841857	0.0	0.090786424580419
(-) PPIE	0.08000319438277254	0.015810050595562977	0.03185657609265249
(-) PPIG	0.0677625647093346	0.0	0.04897111807833636
(-) PPIL3	0.011625737150070873	0.06701863944992892	0.14174586531353386
(-) PPP1R11	0.031235307343555216	0.06860451240121183	0.022982357435226093
(-) PPP1R26	0.060104687976244714	0.0	0.05845167813090568
(-) PPP1R3C	0.0	0.18903855953109505	0.1558952571578087
(-) PPP2CB	0.01925542437530433	0.006718992467295159	0.04169288943471973
(-) PPP2R1B	0.1274811608293976	0.0	0.0
(-) PPP2R5B	0.0	0.13976856945018803	0.06557598249258126
(-) PPP2R5D	0.12694761010697347	0.005831981189321942	0.0
(-) PPP3CA	0.051213048170484145	0.004266562965081536	0.10394524417768308
(-) PPP3R1	0.10022024974761463	0.05895621773576026	0.0013164779025372287
(-) PPP4C	0.07072797134997753	0.04600857505358434	0.0
(-) PPP6R2	0.08155682553583465	0.028704523341725133	0.028745541782759926
(-) PPT1	0.05814152720399572	0.05222817805283329	0.009255197795136593
(-) PRC1	0.1667227295558309	0.0	0.0
(-) PRDM11	0.0791334224886064	0.0016081576220227248	0.22588657312581312
(-) PRDM2	0.0706589449451398	0.01819030428240078	0.06448901861699326
(-) PRDX2	0.12455722223721138	0.0022295025943633293	0.0
(-) PRDX3	0.09737040929211584	0.0	0.0
(-) PRELID2	0.05883388522373636	0.008055651326692479	0.1868637843560439
(-) PRICKLE2	0.04573144360518062	0.2579903780434051	0.0
(-) PRICKLE3	0.14916595035093935	0.0	0.005096824465951799
(-) PRIM1	0.13743261293102652	0.0	0.0
(-) PRIM2	0.13311290867834377	0.0	0.0
(-) PRIMPOL	0.21886619979347421	0.05351309279778842	0.13932084175562026
(-) PRKAB1	0.10479336155779059	0.012934929661242775	0.0
(-) PRKACA	0.011917202722843714	0.10936789798800406	0.0
(-) PRKAR1A	0.0	0.012612590134960727	0.07888826828651832
(-) PRKCA	0.005195446651463939	0.13811304675556957	0.00527988766501338
(-) PRKX	0.05150467764078256	0.0	0.17607544612679554
(-) PRMT6	0.1109695208835862	0.0	0.0
(-) PROCR	0.008895261223618212	0.0877578420207003	0.11306888556064973
(-) PRPF40A	0.09559327307032703	0.0	0.030795855593147056
(-) PRR12	0.047618624184818485	0.0	0.04837462397037387
(-) PRRG1	0.0	0.0	0.29232611286721355
(-) PRTFDC1	0.2569817163648141	0.2059592752068402	0.0
(-) PRTG	0.12006445411914729	0.14225380844956423	0.33612479486058994
(-) PSIP1	0.07989707833571522	0.020828798324397605	0.04009675072994762
(-) PSMD5	0.0	0.01930414844767607	0.10265912219335549
(-) PSMD6	0.06884673504206436	0.011241297269182899	0.05876264288244857
(-) PSPC1	0.07965196236465061	0.0	0.0023499578589443277
(-) PTEN	0.16556115667299826	0.003841840220048831	0.03741850384534766
(-) PTGFRN	0.17756646947431068	0.08242367656770642	0.05081636676901492
(-) PTK7	0.05480950950678281	0.08051456437042585	0.014508866935622538
(-) PTN	0.008479847273995362	0.34332361940145323	0.01594941651515639
(-) PTPDC1	0.02249807709479034	0.0	0.16548732687847467
(-) PTPN12	0.01551663756087447	0.12274614690982637	0.017166395983723794
(-) PTPN13	0.0	0.023160912193052625	0.18856026100678935
(-) PTPRG	0.0	0.05378420130491921	0.19388058110353076
(-) PTPRM	0.0	0.10680181891109805	0.5412486302533815
(-) PTPRN2	0.1253898602079185	0.1627670221786097	0.37924468213450413
(-) PTPRS	0.0	0.02542864390601545	0.08117972302552875
(-) PTS	0.0843040222932096	0.0	0.004238278723138827
(-) PXDN	0.017762578421624264	0.23677042489049382	0.23355570996307481
(-) PXMP4	0.13465596966923382	0.015399625457550407	0.023461121141190852
(-) PYGO1	0.04327418030529173	0.20247166509757042	0.28391682411537167
(-) PYROXD2	0.09977239109340738	0.06853874883780584	0.1443186597855578
(-) QRSL1	0.1835185580129813	0.0	0.0
(-) R3HCC1L	0.16512039334451098	0.0	0.008840324217397041
(-) R3HDM1	0.07020295655596347	0.06387920556045071	0.0
(-) RAB11FIP3	0.03445269308533156	0.1827554600298766	0.07598600093925023
(-) RAB12	0.07264953474952841	0.10057990897103386	0.008759584311274785
(-) RAB1B	0.09489021756423088	0.0038098208391933552	0.04875537828587988
(-) RAB24	0.0	0.15274469303868038	0.04580435005784402
(-) RAB2A	0.0012854836579845612	0.012997671437407887	0.13865787527738743
(-) RAB32	0.15765517355346764	0.0	0.01806592028614375
(-) RAB34	0.08666577965525872	0.008157815701722025	0.062099155467888245
(-) RAB36	0.0813854344456304	0.19715499009060405	0.24165995507091376
(-) RAB40A	0.08825964762462653	0.17554184738162676	0.22662891009919472
(-) RAB40B	0.07737399468082654	0.07580951288550423	0.09536351883117367
(-) RAB4A	0.07556398741703024	0.004704187084881239	0.05747597960951799
(-) RAB5A	0.03155751460888579	0.010802089909070044	0.03374262608650807
(-) RAB6A	0.05359349636807038	0.012900740634401907	0.05691905827424157
(-) RAB6B	0.06565175263512057	0.038542896975826496	0.21812189781058863
(-) RAB8A	0.0970764076306685	0.0	0.0016803928047533139
(-) RABEP2	0.03954168767160593	0.08275434194780391	0.05215776360609005
(-) RABL3	0.0	0.02898934460202325	0.18304873314502135
(-) RAC1	0.11043683209159946	0.059078552645926666	0.23845722206856898
(-) RACGAP1	0.12150964940781571	0.0	0.0
(-) RAD51AP1	0.1276861250951083	0.0	0.0
(-) RALGPS2	0.01974964344618047	0.0	0.1884952772935786
(-) RANBP1	0.14536481014969327	0.0	0.0
(-) RAPGEF6	0.12546234242802679	0.04867993502047822	0.07948324339879655
(-) RARS2	0.1399712983078348	0.0	0.0049543485082648745
(-) RASA3	0.0	0.16475464926258931	0.10381594289386266
(-) RASSF7	0.10929882984346191	0.0	0.012202710225206718
(-) RAVER2	0.07784345914014719	0.0	0.15379505855574482
(-) RB1	0.05489668527311859	0.0	0.13608286110455284
(-) RBBP8	0.11722206726183017	0.0	0.0
(-) RBM22	0.056703804553775945	0.0	0.06971568834208797
(-) RBM25	0.11741467440957318	0.0	0.0004154213797708472
(-) RBM28	0.02406407934072374	0.006419855347948561	0.07799942986750755
(-) RBM41	0.1151960561676148	0.0008668461626704241	0.022350657354179754
(-) RBM43	0.0	0.178772754060952	0.12882475805671886
(-) RBM44	0.4284044426078099	0.26632887614747164	0.21990566521519975
(-) RCBTB1	0.05037589547264907	0.005866605936886982	0.04422275401837694
(-) RCN1	0.023115812134066674	0.0766831447563283	0.07871438715786123
(-) RDX	0.0883892587835108	0.0	0.00343203398859242
(-) RER1	0.04363257542465615	0.03050014960097241	0.06426201452480493
(-) RFC1	0.11656335228257274	0.0	0.0
(-) RFC4	0.1057025891831925	0.0	0.04597248735122303
(-) RFESD	0.24862970367333556	0.04644434424689978	0.2851421627514596
(-) RFTN1	0.012492484921395777	0.19909578874270378	0.1466703500280054
(-) RGL3	0.20230314935996807	0.1173882062921535	0.1748033866201989
(-) RGP1	0.0	0.1882786343173732	0.008524337627505922
(-) RGPD3	0.21550467184740632	0.0032910490046332706	0.09422840153906419
(-) RGPD5	0.12471147649114905	0.0	0.026918827458306458
(-) RGPD6	0.12203110578668294	0.0	0.02219985270472617
(-) RGPD8	0.1303881431161946	0.0	0.0190473097358207
(-) RHBDD1	0.0627195085478334	0.056915737319511425	0.09196801866446351
(-) RHBDL2	0.10296208259511488	0.14629577646511555	0.1194665385225886
(-) RHOBTB1	0.0	0.21864804012848313	0.08362311400762543
(-) RIF1	0.10366774043089809	0.0	0.015413497175142215
(-) RIMKLB	0.0599040297568948	0.0	0.09915099092694132
(-) RIN2	0.024072944123861996	0.01753797663472939	0.12944829849478073
(-) RIN3	0.12974861253914677	0.0	0.20944326450830975
(-) RNF130	0.0831124642571674	0.04942979733738809	0.04979616788017374
(-) RNF135	0.014613657416963851	0.0	0.2204936659830798
(-) RNF157	0.1882003135692952	0.14233978815583184	0.05169011523365494
(-) RNF170	0.0	0.09378949430223187	0.07829079538889483
(-) RNF215	0.015914307713383976	0.07730629562245894	0.040482636703266316
(-) RNF216	0.0	0.13552167387783112	0.07153300443804217
(-) RNF40	0.054911892135218826	0.10312150164928167	0.0
(-) RNF7	0.03582748043274917	0.0	0.07063976686679195
(-) RNGTT	0.17601821063724246	0.019049526046421243	0.0
(-) ROBO1	0.0	0.13263857875220728	0.1584565767141949
(-) ROBO3	0.0	0.11179789075809028	0.24700112156229706
(-) RP9	0.016582428858791753	0.016670256124824798	0.08013723159158831
(-) RPA2	0.17618757145118552	0.0	0.0
(-) RPAP1	0.1749298250138361	0.00885433010434781	0.048014367949382526
(-) RPAP3	0.124763450440658	0.0	0.0
(-) RPL22	0.2105511814467994	0.0	0.09218181425466053
(-) RPN2	0.0	0.09431788340522167	0.07569033211980888
(-) RPP14	0.059774519446744855	0.08724513266702785	0.01437374415052169
(-) RPP30	0.19829649122424275	0.0	0.0
(-) RSF1	0.11170946414283812	0.015482715314095221	0.005378105199089725
(-) RSRC1	0.040711344190699036	0.0	0.08018861486384939
(-) RSRC2	0.10103356722898699	0.0	0.0048459313762387645
(-) RTCB	0.1509745871450409	0.0	0.0
(-) RTTN	0.16508242353169464	0.0	0.0
(-) RUNX2	0.0546337666755957	0.14319937644737982	0.0
(-) RWDD1	0.3215132358413606	0.09515347326245925	0.10371041802060553
(-) RWDD2A	0.035895253040303984	0.07467888905894686	0.09877471909328825
(-) RWDD2B	0.05770881015180303	0.006386641431369692	0.09704230707260626
(-) RWDD4	0.017364673471470974	0.032072018738073846	0.08070909023515839
(-) SARM1	0.0	0.2387362775919869	0.06334642753115793
(-) SASH1	0.0	0.034052265643377835	0.30545233456411186
(-) SATB1	0.00792853991162451	0.08736062320952609	0.5382632572407363
(-) SATL1	0.23173299652695994	0.007728489958213237	0.14233235172419784
(-) SCAF1	0.07240199923971147	0.0	0.017467434001323945
(-) SCARA3	0.14368220255587297	0.06349172520217494	0.0
(-) SCARF2	0.11668685815542475	0.1842240724358219	0.026469904050094865
(-) SCCPDH	0.01956496192819438	0.158053467138073	0.0
(-) SCIMP	0.3371025614499866	0.13305965223064048	0.41638681751258405
(-) SCLT1	0.16370356604490877	0.0	0.0
(-) SCMH1	0.05111007868849939	0.15346321868355242	0.0
(-) SCML1	0.07028831141525102	0.00753933439051525	0.028953959084467365
(-) SCN1B	0.007781500572712911	0.23490762605090318	0.14270210788566653
(-) SCRN1	0.07321967263408874	0.01807694728506206	0.04292598239354862
(-) SDC3	0.048458230164739415	0.06770887891654584	0.06016803659966292
(-) SEC22C	0.04045339724699743	0.1686805838408065	0.004768054342372948
(-) SEC24D	0.0	0.124957119795891	0.1451896961038729
(-) SEC63	0.0918249037640415	0.04407228182981321	0.0
(-) SEMA3C	0.0	0.030591621061651857	0.27133384436391733
(-) SEMA4F	0.0	0.051958009944989884	0.08920106703365832
(-) SENP1	0.08279264762333739	0.0	0.008869939710536573
(-) SEPT4	0.24779178639009933	0.3033419276730668	0.02912303921972227
(-) SEPT6	0.1312796716554082	0.0	0.032084731921751805
(-) SERINC3	0.023331776102970474	0.08478284902485135	0.07839825632502864
(-) SERPINE3	0.23953421524546226	0.03246738288231958	0.2064463309230151
(-) SETBP1	0.18170687773640953	0.06863645108794025	0.10086383581863953
(-) SEZ6L2	0.04318374938612477	0.058511041308595114	0.11952601560067203
(-) SGCE	0.048888484377935276	0.12792955988214166	0.0
(-) SH2D4A	0.27425638357592275	0.036529984288017375	0.11659314275443396
(-) SH3KBP1	0.0	0.0762690374636336	0.09065701505861948
(-) SHANK3	0.1877505621856985	0.0031126057259313945	0.27921991354519266
(-) SHC1	0.0	0.12885592025539117	0.14809949262548616
(-) SHCBP1	0.11531565620831961	0.0	0.015295309098919626
(-) SHISA4	0.0	0.17490285580001333	0.0528836072737845
(-) SHOX2	0.0	0.13956327862782145	0.12153460832885511
(-) SIMC1	0.0	0.08977428843214395	0.31876664081681716
(-) SIRPA	0.0	0.09684101616915651	0.2348610825632151
(-) SIRT1	0.1469228028295756	0.0	0.0
(-) SKAP2	0.003130025069054336	7.031785581493835e-05	0.1591004719110119
(-) SLAIN2	0.023524836856225226	0.004791474523977164	0.07131721301167372
(-) SLC16A7	0.17715014783938748	0.14185113185885045	0.2613719576151443
(-) SLC1A3	0.2700771824702637	0.04219186442742034	0.061989045346880225
(-) SLC22A15	0.24096492869603303	0.0	0.30618111688330313
(-) SLC25A20	0.09056521074120454	0.09833006297400294	0.12226287984814821
(-) SLC25A23	0.11476194886419333	0.0	0.014470950362389675
(-) SLC25A38	0.03533654271498087	0.03736753027696585	0.01921080295578746
(-) SLC25A46	0.02973818566844539	0.054871302944207286	0.03612223382499243
(-) SLC26A1	0.10059221062789134	0.17923542955196817	0.13311800359623097
(-) SLC29A3	0.11593991947989549	0.005464690027665243	0.2630169948364958
(-) SLC2A10	0.13617884611314005	0.1741783387472263	0.03993203795478834
(-) SLC2A13	0.06716692346602215	0.0028977602173054224	0.3095832536745761
(-) SLC2A8	0.04136198924590096	0.04149127903646607	0.09829599584713296
(-) SLC30A4	0.08467625829769532	0.07403472664459647	0.050850024152760104
(-) SLC35B4	0.0	0.15111241688923283	0.05087743077786763
(-) SLC35E3	0.038922840337931815	0.0	0.07491948930954098
(-) SLC35G2	0.16757514902747084	0.16703188988033374	0.037499941983055174
(-) SLC38A1	0.14032951279897146	0.021137832221091047	0.07953275717097534
(-) SLC43A3	0.029223704956203068	0.19689775234907628	0.13671980861153366
(-) SLC45A4	0.17087804943574228	0.00859052157943385	0.09402630494379062
(-) SLC46A1	0.08223081537663367	0.011597335639380103	0.11789442538852768
(-) SLC4A2	0.0	0.11063932358747684	0.05465313720471532
(-) SLC4A3	0.0054753622304777975	0.12237315227431278	0.20789827518503393
(-) SLC9A7	0.0	0.04581427996034095	0.17963031806043553
(-) SLFN12	0.06338468051447635	0.14783305379135306	0.04937926713728265
(-) SLTM	0.12215749122224438	0.0	0.0
(-) SLX4IP	0.2303916651543265	0.005635562835975139	0.036765199221659876
(-) SMAD2	0.12148032938790278	0.0031760658521625927	0.018105439131729628
(-) SMARCAD1	0.05191714836274818	0.0006426080846913127	0.07993979294783239
(-) SMC3	0.13534208870445072	0.0	0.0
(-) SMG1	0.07278712938835312	0.02238994771668012	0.0
(-) SMIM19	0.0	0.08585927268472757	0.06322833904781838
(-) SMIM8	0.15987558620337697	0.0	0.06769173545718564
(-) SMO	0.16102527052523277	0.012924917080355492	0.15298525920827996
(-) SMPD2	0.14976616081393362	0.0	0.0
(-) SMYD2	0.04080481252410229	0.03759768238502971	0.07031213196458619
(-) SNAPC2	0.006018713983398458	0.1551236564595306	0.0842939358271647
(-) SNAPC3	0.06951389172987595	0.06112219996700817	0.05265791980131123
(-) SND1	0.0	0.14553874110470436	0.11368720192175678
(-) SNIP1	0.09778701316421815	0.0028866632799642447	0.0
(-) SNRNP27	0.025136834766354907	0.08237051853443451	0.01901204989025464
(-) SNRPD1	0.17250439575478302	0.0	0.0
(-) SNTA1	0.06456352257085392	0.059479684743352	0.004216208712863039
(-) SNUPN	0.01637832901776586	0.00233648322798773	0.06435608526249015
(-) SNX14	0.11202943921117521	0.030089868692272707	0.0
(-) SNX8	0.00028779965062826295	0.0809365918399543	0.025752911201271017
(-) SOGA1	0.0	0.0810156081165337	0.05080196564685655
(-) SP140L	0.0	0.06672676487261606	0.10308792997713434
(-) SPATA6	0.00919327821392105	0.104990456073922	0.3401740908579107
(-) SPATC1L	0.23290800955521151	0.13591450764955693	0.13281855292306655
(-) SPECC1	0.07503602329599518	0.0	0.07473732246245013
(-) SPEG	0.0	0.24708876095092325	0.19678740414605927
(-) SPNS1	0.04497507259333184	0.0916082978356205	0.007925979625433574
(-) SPOCK1	0.0	0.11715979021644979	0.29532886471705794
(-) SPPL2A	0.027655137126520124	0.02591135122076568	0.025606287009837997
(-) SRC	0.0	0.0	0.13798181603835086
(-) SRCAP	0.07268885102143469	0.08849495431574542	0.0
(-) SREK1	0.08354674395930882	0.002259988677650705	0.029006490175025285
(-) SRPX	0.0	0.1684994384686429	0.201380461323731
(-) SS18	0.07203661827890094	0.006604898050625093	0.004297359688981543
(-) SSBP1	0.002806018857881028	0.0017575909986527563	0.1373141822380028
(-) ST7	0.035422755647161734	0.00140077505170787	0.13785756205839816
(-) STAC	0.14733674163642435	0.12560363737994149	0.0904381589804095
(-) STAG2	0.0651463000499875	0.0	0.025930402538317836
(-) STAM2	0.0	0.09118227843704656	0.040715671760728635
(-) STAMBPL1	0.04808630676987012	0.028840105412731375	0.17896532041180874
(-) STARD3NL	0.029481667416224246	0.1119852880102199	0.04088303563235474
(-) STARD4	0.0	0.0	0.14398945219531695
(-) STARD8	0.04211139795988912	0.2705693545399609	0.23692816732529906
(-) STARD9	0.03699284827217269	0.20244074001335483	0.0
(-) STEAP2	0.20225075612326507	0.22474636845988336	0.17247846948946072
(-) STIM1	0.04893245887413157	0.06031832888036745	0.022813527161331004
(-) STK11	0.03678219371760519	0.06389606819325211	0.008963881281366293
(-) STPG1	0.12462418652010689	0.0	0.1756331495580244
(-) STRADB	0.0	0.09482390932900131	0.07575058965981721
(-) STX7	0.18051799130775595	0.0	0.008074256650227069
(-) SUFU	0.07806656316471279	0.04484732372098004	0.009171329643928907
(-) SULT1A3	0.0818759580787267	0.05033486995773256	0.022247319798762197
(-) SUN1	0.04954293867842097	0.08406192617466188	0.013268375287989978
(-) SUPT20H	0.0714715860118758	0.006492054695260646	0.00664845551280747
(-) SUV39H1	0.14980703901356915	0.0	0.0
(-) SV2A	0.0019552067344042637	0.2784434650618562	0.0
(-) SYDE1	0.0	0.16858418536612446	0.030583622447036742
(-) SYNCRIP	0.16161534442363001	0.0	0.0
(-) SYNGR1	0.2606419400801296	0.04616024898243369	0.17764202628316716
(-) SYNGR2	0.16907035438088763	0.0	0.058915538817216444
(-) SYPL1	0.03940839100483171	0.05090500314630442	0.05169788893942507
(-) SZRD1	0.15621892641606847	0.026098232922846406	0.012962577290496227
(-) TACO1	0.08048504519833367	0.003996937622160808	0.055608821182234446
(-) TAF12	0.10167274162470646	0.01993830316998385	0.004167332207722694
(-) TAF7	0.011817319525721624	0.0	0.08375976394467191
(-) TAF9B	0.09101413489772374	0.11779262021292783	0.0
(-) TANC1	0.04037212356418814	0.07789690146370461	0.02213298542676052
(-) TAOK2	0.08344335413667993	0.1350433342653461	0.0
(-) TAX1BP1	0.04492939359429826	0.023440034164278454	0.08486535920488837
(-) TBC1D10A	0.07676574423026562	0.010996526385725841	0.0581336730573861
(-) TBC1D10B	0.06812455852667593	0.07662791031744456	0.0
(-) TBC1D8B	0.03517584304090089	0.06093808719152763	0.26831626922249013
(-) TBC1D9	0.008212869998302124	0.03644865691156325	0.06432692712118601
(-) TBP	0.14084262774795467	0.0	0.0
(-) TBX3	0.259662039502314	0.054990390167324044	0.2217196980011339
(-) TBXA2R	0.1630262390907712	0.14101831860849878	0.12953707727565714
(-) TCEAL3	0.0	0.14103305318991413	0.03502786422869914
(-) TCEAL8	0.0	0.07676794533858587	0.0583934540755766
(-) TCEANC2	0.16932267583327987	0.0	0.018443877151139352
(-) TCF4	0.00207480216669161	0.3291770375260231	0.0
(-) TCF7	0.11655205041073646	0.34745087961751897	0.11718219396297627
(-) TCHP	0.1218653160986753	0.0	0.04926340512958029
(-) TCIRG1	0.17910760459557565	0.0	0.0
(-) TCN2	0.11383443052366315	0.14912843747987248	0.03506891919755837
(-) TCP1	0.14915727501923262	0.0	0.0
(-) TEN1	0.04127867375317607	0.019553550992132764	0.09375943053228354
(-) TENM3	0.0	0.21587558966791107	0.053787885862906726
(-) TET2	0.031844024265964666	0.09849225372014174	0.12060381174234608
(-) TEX30	0.11013585062910479	0.0	0.03266899451159067
(-) TFAM	0.15460533367414048	0.0	0.0
(-) TFAP2C	0.12324264092113815	0.0	0.13255159999839894
(-) TFCP2	0.07019664792174884	0.0	0.0
(-) TFG	0.016568910447004807	0.017109331853692376	0.0822434730704877
(-) TGFBR3	0.09608290078913828	0.0	0.29037161758069363
(-) TGIF2	0.1175374113059061	0.023188954705615508	0.05473229967473428
(-) THEM4	0.06348692947668391	0.044708079375677175	0.13483751117780224
(-) THOC2	0.11362977748760887	0.0	0.0
(-) THUMPD1	0.020028579540080544	0.006442878551300272	0.06621022253187432
(-) THUMPD2	0.1018046835650041	0.0	0.016383342002884792
(-) THY1	0.17491140173405384	0.34418554303180526	0.0042344377309158415
(-) TICAM2	0.0	0.3216799540033542	0.036140832681740044
(-) TIMM17B	0.09823364509178392	0.0	0.014186448839089408
(-) TIMM23B	0.13361988581964157	0.0	0.0
(-) TIMMDC1	0.0	0.0	0.0898839359745245
(-) TIRAP	0.11398849295965399	0.025749421684571963	0.09587590190247396
(-) TLK1	0.06838703769379992	0.019122133490932502	0.05193169462271527
(-) TLN1	0.0	0.16827461452023323	0.023138550111840888
(-) TLR4	0.22187810102302014	0.21726453646218155	0.09842430696635818
(-) TMBIM1	0.004558579652803552	0.0	0.08590361075983627
(-) TMED5	0.10981277258843132	0.07744691130297135	0.0
(-) TMEM117	0.0830603545064477	0.005959474945020777	0.15876098562216492
(-) TMEM121	0.07052805501458197	0.0534058174464341	0.2045093350483476
(-) TMEM154	0.32349880046416934	0.0968364923691809	0.2635636254918321
(-) TMEM168	0.14287234041226796	0.0	0.019377739120976484
(-) TMEM182	0.10279843495156181	0.0	0.1217298695666391
(-) TMEM185B	0.11897720161873919	0.0	0.16742700606852928
(-) TMEM192	0.09149187749022349	0.042944565408977266	0.011723855776331048
(-) TMEM205	0.034227628083203385	0.040609695925144164	0.06490782322780043
(-) TMEM219	0.0599171673661027	0.08446293566028211	0.05699601433907202
(-) TMEM222	0.11224736593792177	0.039091883461626314	0.0
(-) TMEM230	0.05585322596278095	0.09424513062664928	0.027962412509561798
(-) TMEM25	0.4272668301847271	0.05528778754862042	0.0
(-) TMEM39B	0.07211706131382097	0.0	0.04777193308250018
(-) TMEM42	0.05778162578386538	0.16170706678598043	0.02121627436740758
(-) TMEM8A	0.02714978870988755	0.09208217869448157	0.011449669087793041
(-) TMEM9B	0.02552156116091172	0.01515029936959808	0.08110854064301781
(-) TMSB10	0.0	0.037120685276352997	0.10871710311815702
