	P0	P1	P2	P3	P4	P5	P6	P7
(-) TSPAN4	0.014379645514352586	0.05764599330085445	0.22800984255976367	0.0025763324293498506	0.0	0.0	0.014503802411571029	0.0
(-) TSPYL4	0.09698786938428111	0.10573493665699835	0.036332091841255056	0.10898017205081516	0.15855286773134905	0.2564799452628134	0.17469956567341213	0.15480981718014528
(-) TTC12	0.4120606788692509	0.0	0.1463191999287349	0.02690358839133009	0.09132979727048704	0.09776314262789895	0.04873305601116868	0.0
(-) TTC23	0.0	0.004261420301803731	0.0	0.03191915603745418	0.0	0.012334385158405346	0.0	0.13629637512397874
(-) TTC28	0.0044317912886594184	0.08139850975524052	0.0	0.07994762891863268	0.09708719846333012	0.0	0.17683614754098165	0.1512954801701422
(-) TTC37	0.010451215960022214	0.0	0.13727178783187052	0.04214528712060965	0.0	0.0002833491855449139	0.0	0.08600098180048545
(-) TTK	0.0	0.0	0.0	0.18991350217523384	0.011283275858194991	0.004506205095496594	0.0	0.0
(-) TTLL3	0.1286132983602879	0.08497915723633029	0.09567351363935606	0.04588574456683957	0.07183603232278549	0.13878776202348594	0.09420625757224317	0.13440858845466672
(-) TTYH3	0.0	0.14568341336323073	0.0	0.0	0.07670885073260394	0.02155296000144275	0.0	0.10471101281184146
(-) TUBA3D	0.2663016307163868	0.05646771559420962	0.1566384027099526	0.13625661739251985	0.07260193481161076	0.14346301268130518	0.0903507914733407	0.23132763161133643
(-) TUBA4A	0.03429569840790946	0.0	0.09395936157588639	0.09701141597669677	0.032221569828243916	0.4087840415972614	0.021343213076302096	0.04806090338131114
(-) TUBB	0.0	0.11622534456794038	0.0900802350217971	0.11194210853624308	0.08916313018913395	0.0	0.0	0.0
(-) TUBB3	0.07438892159514987	0.17347118581074222	0.1265548424359484	0.007822444736885125	0.0028857254291811624	0.0	0.0011735399671720442	0.03920911031699484
(-) TUBGCP2	0.03409010380049432	0.0	0.0020821594470430992	0.05604946896985387	0.01814186832952268	0.18201524112328218	0.0	0.009281984067845186
(-) TUBGCP5	0.03206053972335536	0.0060199872261650815	0.13627081523891038	0.013113195742049966	0.0	0.009873735100704845	0.0	0.012773748382587104
(-) TUSC3	0.35724441799654655	0.008608321578136577	0.2651888254688397	0.05095875610104282	0.16136627331809728	0.0	0.2149021259857972	0.0
(-) TVP23B	0.11075583393669075	0.0	0.0	0.011900386706401448	0.12249338497325796	0.0	0.0	0.0
(-) TVP23C	0.16051672326054173	0.005659009638383695	0.013554009422085863	0.01989963403481189	0.08295369553798801	0.05670553530435258	0.01571795747990689	0.0
(-) TWIST1	0.14721625706103864	0.04116060380822867	0.40563799997530214	0.03246773552161266	0.0	0.0	0.0	0.0
(-) TWISTNB	0.009789969442842434	0.0	0.18006879794931865	0.011973138287323154	0.0	0.0074704655320689635	0.0014003344900474016	0.06136618956187776
(-) TWSG1	0.06136962674178462	0.12441200996511009	0.09036930418934602	0.0	0.0	0.25661206195547354	8.657998840352416e-05	0.07579586128027334
(-) TXLNA	0.0	0.003570378549487296	0.015139238879703322	0.05285364468197854	0.02397570068309344	0.0	0.0	0.0486031879853824
(-) TXLNG	0.07272124595015006	0.0	0.0	0.10342241237071012	0.0	0.01979259503690441	0.021621063747616222	0.0
(-) TXNDC5	0.0	0.14561439896636677	0.06599867568155725	0.010610605277216693	0.03588238479247065	0.0	0.10210445361601034	0.01121005054333635
(-) UBA5	0.10133035907903533	0.0	0.05074920306372673	0.029579299585478714	0.0	0.0	0.0	0.0
(-) UBA7	0.015030777677828944	0.002342852202878278	0.2039123630694331	0.0	0.1268942457527023	0.023009654713382233	0.04080650303558214	0.2099357285065526
(-) UBAP2	0.08592671958940698	0.001042614739618039	0.09203078772039987	0.02946044163292331	0.0038696127157350087	0.19988740864368468	0.03173732595619034	0.07903701013141255
(-) UBB	0.0027972730930304274	0.0	0.008322487877753354	0.007640913596657901	0.0785057270894499	0.032814205175724656	0.0	0.0
(-) UBE2E2	0.14976431316730382	0.009928976806039084	0.007083898836128251	0.011638545220953953	0.0	0.005281071175715698	0.2503292599112252	0.0
(-) UBE2R2	0.09375539175996915	0.006085220947698883	0.0	0.0	0.005147940325000786	0.1850065776691933	0.023507987530900422	0.09602841411603265
(-) UBE2T	0.013689790445781818	0.0	0.0	0.13759050252044888	0.0	0.0	0.0	0.0
(-) UBE2Z	0.09498215215289195	0.013953139434954595	0.0	0.027691441112929104	0.0	0.01261395971628373	0.14805174499720067	0.00486509704415127
(-) UBE3D	0.08706051713288768	0.013450584768840078	0.09096836672600919	0.28503073369321796	0.04199026287715657	0.03072296270048612	0.008549412163909583	0.003477578127228582
(-) UBLCP1	0.04449798746445445	0.0	0.06437837170770588	0.05356573914875061	0.009180223518870927	0.02473125157056234	0.022606041517805524	0.06786249364411269
(-) UCHL1	0.08827915182061595	0.12746468744376338	0.0	0.15793500438287886	0.18001007354219029	0.02080431774352326	0.0906963273149049	0.0
(-) UCKL1	0.01694693390409556	0.039958003633847446	0.09305357261400425	0.04855432758231405	0.004982644626598175	0.0052172350535405485	0.014449750491183192	0.0
(-) UFSP2	0.025885445336209283	0.0	0.03811738582917604	0.007109589558713628	0.0	0.0	0.005026379632895262	0.06027127197064352
(-) UGGT1	0.05625172889929511	0.1405124075785676	0.03348697206961884	0.04813925759429223	0.0	0.0	0.1300273561465275	0.0826858099016779
(-) ULBP3	0.21092125957474397	0.0	0.14542290407290434	0.14607241938527385	0.0539107570750079	0.28305909568699433	0.06772885363105717	0.12978642367441107
(-) ULK2	0.36176349503597877	0.17323622827679894	0.0	0.15059210178611504	0.36151821858696415	0.08589311467967913	0.0	0.0377670946973058
(-) UNC119	0.16071568863909416	0.003991100550199444	0.0	0.0	0.0	0.010636532346493097	0.030168016238361357	0.04172030571171786
(-) USP24	0.08706388255402778	0.12279809931541406	0.09758044326258643	0.2955803935735024	0.05404375798358698	0.006962133482375895	0.004169148682812861	0.0
(-) USP28	0.0	0.0014431357981060256	0.0	0.034197150860921045	0.11455952097787807	0.02136029913981527	0.0	0.030063225409004624
(-) USP40	0.013249479706638003	0.001911089756557578	0.0	0.0033776222010423475	0.0	0.0	0.18295285264399674	0.002137942267985807
(-) USP45	0.02320382453969215	0.00414062319509384	0.01966358927207682	0.14910527606773008	0.0	0.039271852915203034	0.016389603486434087	0.06107543163241008
(-) VAMP5	0.08423254406321827	0.11421660176321873	0.0	0.04590911404183486	0.11948213646762217	0.022350612246598907	0.2048503079426492	0.15261321622727628
(-) VANGL1	0.14885972198055952	0.004559621455230907	0.05782756553804936	0.025006668944033045	0.0	0.0	0.04359415801289397	0.005395326758256967
(-) VAPA	0.0	0.009261212454363467	0.12401610224908285	0.039056194719101246	0.015524137360010312	0.2547704440294553	0.0	0.0025846956124252816
(-) VASN	0.0	0.13854308043121516	0.17875277084136995	0.029580308688982565	0.21423647000423843	0.3383334495554891	0.0791396537075329	0.05905528968694447
(-) VAX2	0.12257921735366814	0.00540776373154941	0.044623723519821835	0.09271741176059099	0.2652375295640947	0.00583604462284113	0.0790828742854819	0.014055712004264333
(-) VCAN	0.0030501720693831957	0.22562310196870336	0.22601313822439825	0.0	0.024423657508596326	0.20641256950904485	0.0	0.24961497160657295
(-) VEGFC	0.0	0.20398434189301534	0.403285864132101	0.06288438966394812	0.0	0.2570291801658444	0.022033534566231843	0.10292501639322628
(-) VIM	0.010895720921902288	0.1488527961369863	8.201069647220797e-05	0.0	0.0	0.0017440508017523041	0.0	0.10363823618966962
(-) VOPP1	0.0	0.10472697763451229	0.11087412881495759	0.0	0.0910411854568818	0.2271157345187977	0.0	0.009655558170518238
(-) VTA1	0.0	0.002174635103191054	0.0	0.11918777148242427	0.038862620452429206	0.02436867946581148	0.0	0.0
(-) VTI1A	0.035018175817165154	0.00061928602557228	0.0	0.15908978759937936	0.0	0.05518695053535894	0.0	0.0
(-) VWA5A	0.33670862907105586	0.21040944206555576	0.15159557049842254	0.15123869280164629	0.3036464437587962	0.16640686834910468	0.25883014694361833	0.10979941013335062
(-) WASL	0.12951020068839356	0.00496412011284575	0.06287508973518773	0.0	0.02921102906279947	0.016880965204583397	0.0	0.013593140495901598
(-) WDR17	0.3537634945503406	0.2598414103483728	0.0	0.19455478377795632	0.0	0.49240332506273504	0.30714945736324195	0.24709903985316237
(-) WDR31	0.3748273827276004	0.003711849773443169	0.0	0.010378227094934595	0.12435106784126476	0.13546306202707825	0.18631821621672	0.04676909722002401
(-) WDR4	0.0	0.0007445330189144158	0.10199298261054725	0.1073392915051779	0.0	0.0	0.010716290621757581	0.0
(-) WDR45B	0.0	0.005314528833027801	0.003612852794878571	0.03860741019529544	0.0	0.22553564107696564	0.019585918401077294	0.015764535569323817
(-) WDR62	0.0	0.0	0.005200229838071249	0.18461448627935617	0.0	0.0	0.0030467932201635596	0.0
(-) WDR76	0.008544015776946827	0.0	0.0	0.09747960176238116	0.0	0.016036122116350825	0.0	0.0
(-) WDR91	0.014762572514296796	0.0050661634668133625	0.002524467551266099	0.011794398950197111	0.0574492540715865	0.0	0.0021076491206741014	0.15786647723614364
(-) WIPF1	0.013208223493121419	0.24854866195797948	0.0	0.01979151679582288	0.00951291052847162	0.0	0.0	0.14251271555917938
(-) WRNIP1	0.006560875382421837	0.14024811272080523	0.0	0.05837631922054152	0.11478181322923485	0.0	0.0	0.0
(-) WTAP	0.0	0.0	0.0	0.13992800987138462	0.0	0.019199275294330687	0.0	0.0
(-) WTIP	0.0	0.053053809564448384	0.0426457548926086	0.009009948699955165	0.2758965529352052	0.21839503953588588	0.22048189060072015	0.05623777947433556
(-) XKR8	0.0015361266350390687	0.005585335232644126	0.0	0.050280628907076304	0.09282198261624097	0.47206112344278867	0.07636188832759314	0.09262697594778709
(-) XPO6	0.0	0.14155093056725407	0.0	0.05522912830040376	0.0	0.0	0.0020709998080484645	0.0
(-) XRCC4	0.29847868674038364	0.042242042709730164	0.3291182200433753	0.229241559769343	0.0	0.0003486386096493492	0.028405179553753903	0.03689035770413202
(-) YAE1D1	0.0	0.004948906482842966	0.15293141942849764	0.018319760964125933	0.059718991023458345	0.01893267294002039	0.0	0.02912565796146115
(-) YAF2	0.09702609710968557	0.0036467673920078936	0.0	0.03408527469331902	0.0	0.018008449884685196	0.1098321417237876	0.0
(-) YIPF2	0.08089314050807386	0.061054382999564394	0.053475373134960806	0.0	0.0279672145078266	0.012710573130431304	0.03983075601426538	0.010533920645427452
(-) YKT6	0.0	0.07752994180547096	0.1642634893659623	0.0	0.04491281598591271	0.06024192192441236	0.0	0.015070046344758148
(-) YWHAH	0.004174924098521637	0.0	0.06341136815961822	0.14477496346785526	0.0	0.0	0.0	0.004649272979493398
(-) ZBTB10	0.28416379115125945	0.0038236130501839456	0.0	0.0	0.10876021996276423	0.0	0.010900927518673087	0.0
(-) ZBTB12	0.07233638211660677	0.1655054545772723	0.035064768095853203	0.17227923584426547	0.0933329461062473	0.10824057646797926	0.01319544918788329	0.044274293303664614
(-) ZBTB24	0.0	0.03895484560133488	0.0	0.14599548867348427	0.0	0.020233700256974574	0.011403094189108714	0.0
(-) ZBTB8OS	0.024578073471704612	0.0005020714646497868	0.04849890862071752	0.14478032859520124	0.0008220563428605222	0.0	0.0	0.0
(-) ZC2HC1A	0.0	0.012102590865346968	0.23268645401827878	0.016449403496909862	0.006426155038098157	0.03977542947670868	0.010522609662046569	0.0003213239685959063
(-) ZC3H6	0.1190198259132666	0.14592495126614458	0.16108812280698784	0.0	0.08451917447627909	0.022428047811330322	0.0	0.14831171532104195
(-) ZC3HAV1L	0.06839717448897345	0.002253423035579575	0.1493567209341914	0.35580109081462163	0.10291721161651395	0.0	0.0	0.02289904209414937
(-) ZC4H2	0.11513836295230329	0.26719798728002675	0.30954408680669415	0.0	0.007750106205590161	0.33774953556287585	0.029643217865974812	0.11135077452911828
(-) ZCCHC24	0.0	0.12537823978160223	0.039100258947050985	0.0	0.03503432012933484	0.0	0.0	0.16226274593084694
(-) ZDBF2	0.16088059036116942	0.0	0.10867913359665284	0.0	0.0021945764209174664	0.0	0.08140478312535414	0.01690817261948911
(-) ZDHHC1	0.38635509682862634	0.04130249564320311	0.13590390594036753	0.0	0.1677727169914904	0.20810825207218686	0.2168771746034201	0.10237421343803763
(-) ZDHHC12	0.1052235641835545	0.0	0.0	0.04610242630876501	0.02804538892405297	0.0	0.0	0.0
(-) ZDHHC16	0.035502567866373645	0.0	0.02337589759248483	0.07662395309349947	0.0	0.0	0.0	0.0
(-) ZDHHC2	0.018157928536774295	0.11396001667601179	0.0	0.0746816849857695	0.0	0.19208581197232466	0.006338673500185753	0.0
(-) ZDHHC21	0.25782526740654543	0.0	0.0	0.0	0.0034556560637755145	0.0018517782768697915	0.0	0.009389600946254129
(-) ZDHHC3	0.06183995154218883	0.0016102780212433872	0.0	0.03556024565640377	0.0	0.03381799226527338	0.01514447538653654	0.01082826990479707
(-) ZDHHC4	0.0	0.07949419785969031	0.03157845828893046	0.0	0.18732691406476848	0.08413012108748355	0.07005382950640221	0.0
(-) ZDHHC6	0.052968216074604904	0.014225915894994745	0.0	0.15813676969816615	0.0	0.0	0.0	0.0
(-) ZEB2	0.01693089411203031	0.24867053260864933	0.0	0.0	0.0	0.010342076543151573	0.0	0.1481037893937354
(-) ZFHX4	0.04368366638206313	0.2569248494621423	0.0	0.02989639814759242	0.0	0.09157705615027062	0.0005044920369962382	0.1454830866544166
(-) ZFP14	0.10776034995225425	0.013818561927408535	0.043362276916441254	0.02410643304997214	0.30478962545945737	0.05745111076533066	0.003956727577535461	0.01714586415522209
(-) ZFP28	0.057316127939854994	0.277363965995833	0.029270266364314936	0.0	0.1579558957770587	0.4861520970245284	0.0	0.1544271456719115
(-) ZFP36L1	0.0	0.002886680598084022	0.018277928877484594	0.07165730961161602	0.0	0.09985718318667171	0.044149308535248975	0.0
(-) ZFP69B	0.029812562162676737	0.08532626657364646	0.06276966639185982	0.07181803368658042	0.011223972670668544	0.045040879340439564	0.009162101015305879	0.040118312344818004
(-) ZFP82	0.09550643027180211	0.2293335698053585	0.013365804656557841	0.27377428187576974	0.39421257703358464	0.0	0.0	0.0
(-) ZFP90	0.0	0.0	0.09629361760085986	0.0	0.05987387618887246	0.03780117850521817	0.06730433692642473	0.03991186176720763
(-) ZFPM1	0.08509882270275144	0.014084392278695729	0.3716337444866392	0.01842947027558809	0.10981571686919307	0.08448755604814218	0.04336548076193876	0.04114410368368552
(-) ZFYVE1	0.03164449834171365	0.005006980077150737	0.03434509463852321	0.004201457649681896	0.03539786915114092	0.019727359454185824	0.026944884080139245	0.023227920479580694
(-) ZGLP1	0.19037076898857647	0.007678375771997483	0.017591884172940143	0.05139948076505905	0.03654107909312133	0.04827137691444661	0.019360354262129707	0.037874668625341716
(-) ZIC1	0.20737059674064112	0.24799920709887782	0.0	0.014350200942676427	0.0	0.05827534260443153	0.03823391189735069	0.28299784016333074
(-) ZIK1	0.0	0.2025766426377971	0.04706139757979391	0.0	0.47919967742830566	0.004121677288841787	0.0	0.17474833939956308
(-) ZKSCAN3	0.06753843944829822	0.1728969180511283	0.005347432335221274	0.020188658079831723	0.14107757428639775	0.004371585451629077	0.0021420209055719253	0.0
(-) ZMAT5	0.03606899480754107	0.0390144513299811	0.03686308768797629	0.06609918596742688	0.0	0.0	0.0	0.013597063447712165
(-) ZNF100	0.0	0.000971847769325955	0.017618986809049345	0.0666372016777261	0.22471184450043874	0.04655784619364178	0.0	0.011711017398176087
(-) ZNF140	0.06214552524796622	0.0015924325213399772	0.01079383583783777	0.0	0.28391649154488663	0.3749222987815477	0.0	0.0
(-) ZNF141	0.1268763249606708	0.02145663031994607	0.2655303744903028	0.2319909280335573	0.603367806105398	0.0	0.04888376800267343	0.006351170712541636
(-) ZNF169	0.25140023123366695	0.004920135231672943	0.06920341375609751	0.024196645830185142	0.04145382730610965	0.029683892485636628	0.01390334783434206	0.03908961818651628
(-) ZNF174	0.03079502431120757	0.015471041617993755	0.0	0.032378031037989724	0.07587529892515908	0.0	0.009677051881477747	0.0
(-) ZNF181	0.02850140047614561	0.0	0.004001356180318683	0.043218752382094695	0.10930278385215043	0.04284999790219614	0.0019475465498621576	0.015167863700470905
(-) ZNF197	0.01524983329751083	0.022259376169027383	0.0	0.016931624020229134	0.0	0.013338977694251526	0.005033983357342777	0.15867282716676315
(-) ZNF213	0.0	0.00574489048887239	3.4030870272929626e-05	0.07740657048278503	0.12337026222100572	0.0	0.0	0.04668956456089411
(-) ZNF223	0.103547007809122	0.023580546421578565	0.1331301627969265	0.11531529301216227	0.3134373283861757	0.0768023352638267	0.01923939410062592	0.03759612932915007
(-) ZNF227	0.00047219008730119523	0.0	0.029376884158673868	0.11779076464823351	0.13392459370517945	0.03895345297712681	0.007037224090144548	0.028039604422118208
(-) ZNF232	0.0	0.0	0.0	0.028051883430045173	0.05064500952368776	0.17991386803140738	0.0	0.02683378117177534
(-) ZNF234	0.005646626349058695	0.0	0.07989333182521761	0.006026146628163098	0.1729457226003803	0.03996165056455364	0.0012120125023238049	0.04198408568077651
(-) ZNF253	0.0029222862229377937	0.2441910542216535	0.03794720222370139	0.010765878553707463	0.21328772194804962	0.17958687295101303	0.010126940334076975	0.02842661700175378
(-) ZNF254	0.020521794935681077	0.12928891144734533	0.016814109552919888	0.005722850495991419	0.30546138482040286	0.10080825758890152	0.0	0.0
(-) ZNF256	0.05698970204633286	0.0	0.0	0.0	0.15881457554392314	0.22496007768081566	0.003163656351347605	0.0
(-) ZNF275	0.043428635064154585	0.021966936795795887	0.0	0.0	0.0	0.20804687055709212	0.07373439886782478	0.11611117744429658
(-) ZNF282	0.076748035543071	0.007306745432403002	0.028489045518657996	0.0	0.0	0.214172851620063	0.025152270478315645	0.08884865913825855
(-) ZNF287	0.0	0.016261619978570074	0.0	0.0	0.09949157289205117	0.17595953457006785	0.035338353624125546	0.17076766235578997
(-) ZNF30	0.0	0.006041132399792105	0.0012403709951080526	0.089181379248475	0.09949331051706187	0.004285434117226578	0.0029578654168295362	0.09210013591486592
(-) ZNF300	0.18438026388219939	0.21274464123550024	0.0	0.0	0.1635984005511101	0.04698792999259255	0.0	0.10925370476204242
(-) ZNF302	0.02921162943475372	0.0	0.06497775791342233	0.006982784894933276	0.11288229115101839	0.06703229965912229	0.0	0.012283061825512266
(-) ZNF32	0.02085723321790931	0.0	0.0	0.029320523978365827	0.1486688086049211	0.0	0.0	0.01143329012507084
(-) ZNF320	0.0113205537682127	0.11331978330431938	0.23099771157788374	0.010157512433358903	0.40184359435280304	0.29974091955973603	0.0	0.0
(-) ZNF322	0.09707137083318142	0.06040839808817182	0.0	0.020919214387254883	0.13744368419113842	0.007886984454458358	0.02880858748043618	0.0
(-) ZNF329	0.2368768436662425	0.26490478275780893	0.043118672140172905	0.08032499636492879	0.0	0.07224380061217717	0.0	0.0
(-) ZNF33B	0.05959052658086804	0.0	0.0	0.1071012000548399	0.01647730698917201	0.029103740334654682	0.007432008285958916	0.0
(-) ZNF345	0.101971629267108	0.026835139961285913	0.017512066315217203	0.03004130386334094	0.2974517335100999	0.3868558299531814	0.008236082723535851	0.13928525198703234
(-) ZNF354A	0.0	0.0	0.022326231659905715	0.006354647827196276	0.21231328643852465	5.75992097655365e-05	0.0	0.022298618239146986
(-) ZNF37A	0.08677648865983491	0.003722551036877929	0.0	0.06231279449572484	0.024424698039524715	0.015092598062600385	0.0	0.005333478206545527
(-) ZNF382	0.16539556097372546	0.2113571226820188	0.0	0.0843848760395328	0.35328806683976066	0.010913976466619868	0.0	0.13206184999623669
(-) ZNF404	0.1713465605537909	0.16813873266036983	0.16497240301035518	0.17219556398249486	0.1872371366029773	0.15442475665404023	0.0	0.08276034000897405
(-) ZNF426	0.0	0.0119156611152142	0.05806774762006671	0.023501277993914448	0.111046484777708	0.00499521036465496	0.04095425354079528	0.0669091135655945
(-) ZNF429	0.06185230593866416	0.2803970915844417	0.048927769509523045	0.027196865346657318	0.4163591321044459	0.35238036957124147	0.031087584556745384	0.019907041823499873
(-) ZNF43	0.0	0.26575871131285866	0.17419978487014492	0.09878997622072609	0.3252785007779551	0.39362331972412834	0.005813837226708833	0.11865368478531382
(-) ZNF433	0.050270072914933135	0.0457393763516231	0.07882905495887754	0.0	0.22938524851711367	0.23791201477306467	0.01780478343000871	0.017594875934227285
(-) ZNF439	0.0	0.2062370362829408	0.23230345976431777	0.16286420368427526	0.17587072216007357	0.055380179487201774	0.07263018561392004	0.1799985815550592
(-) ZNF44	0.009795592928998101	0.007353209200824022	0.027795299546478407	0.02068533870963337	0.17144318375886258	0.24611924116037692	0.0014310091589608736	0.010234497019809797
(-) ZNF441	0.12017040451464511	0.16511524490208726	0.13565886340111794	0.05283322291224764	0.15194074154035223	0.05775539237143149	0.01626449083910363	0.10967644369232744
(-) ZNF468	0.0	0.004901358349477614	0.06674277441434853	0.009717363894592742	0.19510588537605414	0.021389863200110163	0.0	0.0
(-) ZNF497	0.12042274528453431	0.11869969962688655	0.29402207958725207	0.14629855443988468	0.10360576184741568	0.13796172378691443	0.05085645228331984	0.12268061493776711
(-) ZNF500	0.01974589165031399	0.034217168300711934	0.00245377795235312	0.017342817820549666	0.11835418129837665	0.07073746259192742	0.13051574229177848	0.05929003597749073
(-) ZNF506	0.0	0.015697823547592086	0.0	0.049599841452958766	0.25324303541849325	0.25233313693727855	0.000545227315877626	0.09597758884566747
(-) ZNF512	0.0426208340213806	0.012155283494634019	0.27984532675838525	0.0	0.0	0.06043042972618109	0.0	0.015908404660080745
(-) ZNF514	0.0	0.010271757584749849	0.0	0.0	0.1248202591851772	0.211561110491926	0.019611926341239306	0.12019319517929189
(-) ZNF518B	0.6089375632576267	0.0	0.27758351011425914	0.0	0.14292697233301765	0.05236402876432443	0.09670187916739752	0.0
(-) ZNF521	0.0	0.2594159769888585	0.19292704236268218	0.027095074632346772	0.15876337074778937	0.31076226402523954	0.09191963585150134	0.17604983237858063
(-) ZNF525	0.003532412877191941	0.0	0.0428366184141719	0.03020244567406262	0.4243512547995592	0.18121511783481106	0.0014149334830571114	0.0
(-) ZNF528	0.0	0.26504884320111965	0.09367125016081497	0.012346672938142369	0.11751036460892063	0.030192428979229368	0.028863891282767104	0.1624342328892304
(-) ZNF532	0.0	0.0	0.0	0.155373004143374	0.08828559794664725	0.02622288393896855	0.0	0.0
(-) ZNF544	0.017200638170110097	0.012180175407686893	0.077962057971181	0.21509960561206762	0.307665352130431	0.05272822138248116	0.0030287066693842958	0.11287623718139492
(-) ZNF546	0.1098174775395415	0.2028667549640272	0.031176177070112443	0.04806788462943766	0.23068260004701815	0.0677416157311864	0.03230527308565937	0.15002122013319785
(-) ZNF549	0.015828644111333435	0.24636040695201264	0.01287625354480534	0.0	0.17587080849146874	0.016795193152173902	0.007178572558475305	0.0
(-) ZNF558	0.0	0.021950702978852363	0.0	0.0	0.22612229781039234	0.39518099966909576	0.0	0.005418180738394266
(-) ZNF562	0.0015260890780980862	0.0	0.03401392875577559	0.0017751675684797828	0.11665799287839788	0.006420973412952288	0.002528449817267651	0.0030632150454081046
(-) ZNF563	0.05698094772987193	0.029450792374855574	0.12406955780587131	0.11751353369491123	0.20703929125900236	0.36676311749540547	0.05565487580172604	0.12757972386799746
(-) ZNF569	0.0	0.07862466004069665	0.0	0.022962163390948174	0.291831452702474	0.2681236994882944	0.0	0.1287603198360392
(-) ZNF574	0.09782580882524086	0.0	0.08403701142765377	0.1742983601267668	0.0	0.03567522445834187	0.1396775154858352	0.0
(-) ZNF583	0.12800261995694304	0.2824989613355562	0.08214289800434121	0.0	0.13189833641778145	0.29744380196921105	0.0019323958423800272	0.032450528767526764
(-) ZNF584	0.01416147063885925	0.001087863282260753	0.1154870174634413	0.018229558616867914	0.005449779742613659	0.0	0.025874987222132495	0.020117553470062832
(-) ZNF585A	0.0006984492019839292	0.017902053376275685	0.024755015374859354	0.006681865758736871	0.2731822498053656	0.14583025263051652	0.002388333568227035	0.11380800232868453
(-) ZNF585B	0.0	0.013563047580993625	0.0	0.0	0.42680775787513525	0.26287228628046017	0.0077568389625626896	0.17994775875292462
(-) ZNF594	0.10167482975825316	0.006776454976255246	0.07954286879486887	0.004562528532567676	0.14064778689512514	0.027226357372989816	0.0025419535419588983	0.04787000948132869
(-) ZNF597	0.1539691273169796	0.021001662557856488	0.0	0.044486760666278845	0.15528178421963018	0.0	0.0	0.12808630512669697
(-) ZNF599	0.009694021697421926	0.01952805386283645	0.046508134416993696	0.0	0.25462138983479554	0.09119364793061017	0.022928322591084845	0.13296436346169194
(-) ZNF605	0.09622892194438468	0.020874546553665448	0.0	0.0	0.2622949185436274	0.02830154698928938	0.0	0.0
(-) ZNF606	0.0	0.00703213358433788	0.029100817520658503	0.06280663231774082	0.3913541132443741	0.2270211537645061	0.0	0.008060351537879899
(-) ZNF608	0.05090695545835924	0.12649592144389657	0.03306437514219326	0.0	0.2602634231468447	0.0889778518275812	0.0037316696640909038	0.19580958400426637
(-) ZNF611	0.0	0.2274446121253377	0.010186768894551983	0.0	0.19520254659951433	0.012438550767271227	0.0	0.0
(-) ZNF613	0.0	0.005409100687635805	0.03084648260936485	0.020154706600119275	0.26675446011350856	0.07183325816787181	0.0	0.0
(-) ZNF618	0.0	0.008056396125151874	0.24177284092985307	0.0	0.1768392010299782	0.019285609824215556	0.29491022302236625	0.1316541998994237
(-) ZNF629	0.0	0.1464538735081709	0.2376275028644761	0.02516655092457787	0.018483385643741065	0.0	0.0	0.004356277076880177
(-) ZNF646	0.01291602927233441	0.17042910334997727	0.04603296042465875	0.08124585579072578	0.036305607802391525	0.0	0.05673575804905043	0.06162359352625172
(-) ZNF652	0.11890927716841716	0.0008322532269972231	0.0	0.007468763024410221	0.0	0.007440960401094028	0.025588802451158688	0.00779452934742231
(-) ZNF675	0.0	0.0006927992049858815	0.00945770002421741	0.055266336371804316	0.1547459319668944	0.18637045605011265	0.0	0.0
(-) ZNF681	0.08559722287024862	0.27663853636296454	0.1937405964688174	0.3526526740632409	0.40346136014426714	0.4157991006599703	0.004080867455257965	0.0
(-) ZNF682	0.0	0.2598811566670836	0.0	0.001965378531152662	0.23857159997360725	0.3491986903060704	0.0	0.14406278847218265
(-) ZNF7	0.05816327058897954	0.027953864509661887	0.24753854063174363	0.04894924066600708	0.03904284369267422	0.0010412425295378855	0.025642736102892787	0.016284420448273176
(-) ZNF701	0.014897026172594611	0.16291789785345467	0.17492478374522105	0.0	0.34462811642218033	0.14334671786749054	0.0	0.0
(-) ZNF71	0.051541670445758025	0.27331959800169553	0.01408008680287561	0.0	0.0	0.3759824266098657	0.0	0.03705612681995448
(-) ZNF710	0.0	0.005382862995741513	0.0	0.03407530167906768	0.036488213183234836	0.057633168656394944	0.15726268126468038	0.07480212419378537
(-) ZNF714	0.0930325177485503	0.0	0.005332270576449633	0.06720189030190107	0.10172069668032012	0.0012576657691615665	0.0	0.10455542876523449
(-) ZNF718	0.10281050365950539	0.012482881502086133	0.0	0.15199632465028898	0.36060748284305216	0.19787713678920515	0.0	0.0
(-) ZNF726	0.06428082957716527	0.2795830996673347	0.03235153378808861	0.14093203868829476	0.2680646693808225	0.17341889807901958	0.011902306810101444	0.006492054082625363
(-) ZNF736	0.0	0.06457340193568076	0.0	0.05752840841582955	0.1918108801835666	0.5205938122004713	0.0	0.16431822779115612
(-) ZNF737	0.11676283521226793	0.2948392298175809	0.16193550696922765	0.1209884233836937	0.38408835906731087	0.3231581295966936	0.0067664989425989235	0.12583455729093052
(-) ZNF764	0.02874788931454739	0.15348786517212765	0.0	0.02669433812345478	0.009228232721763877	0.0	0.0	0.0
(-) ZNF772	0.041811831756006945	0.20056673081804913	0.02974565509909774	0.011343638289906423	0.17685155587166557	0.040292476407439756	0.0	0.02173743871081385
