	P0	P1	P2	P3	P4
(-) ZNF256	0.04308854667951184	0.0	0.0	0.012359219700616276	0.21451093471691435
(-) ZNF275	0.08019244760761743	0.17899471430399855	0.011938268881136478	0.0	0.03780681271112771
(-) ZNF282	0.09175079836966096	0.12439508403380882	0.038408881830164124	0.0	0.04928482896254547
(-) ZNF287	0.007140406504972352	0.22074111308125333	0.0	0.0	0.16331698027247643
(-) ZNF30	0.0017932532771770453	0.10079685949831549	0.0	0.1028322056162991	0.09882844434537247
(-) ZNF300	0.15136499594230438	0.32356226055758464	0.0	0.0	0.17018072532453996
(-) ZNF302	0.021324103899556354	0.0	0.063181338551411	0.016287799847382965	0.1301587769826918
(-) ZNF32	0.013566464019496714	0.0	0.0	0.0376217516074294	0.1456274109216305
(-) ZNF320	0.0	0.07526334101648365	0.2541241421172283	0.03905751922063516	0.4431993303698447
(-) ZNF322	0.09900262090141525	0.04664885841413291	0.0	0.027463069298743217	0.12088619308633439
(-) ZNF329	0.16280773997756573	0.250903974417239	0.07795784849943253	0.1129486658950822	0.001296732041203188
(-) ZNF33B	0.05356057607278802	0.0	0.0	0.13020588126613994	0.011459400143738988
(-) ZNF345	0.0839295503018914	0.1889710569127148	0.02270027561443934	0.07182338366670495	0.40066474883363545
(-) ZNF354A	0.0	0.0019015728904011053	0.012392980443946155	0.012547594497784344	0.19907533640770025
(-) ZNF37A	0.07163971389150992	0.0011479277246619131	0.0	0.08195953109319176	0.024943315475915436
(-) ZNF382	0.12689988512144987	0.33672625294885555	0.0	0.11324747734074132	0.33381691553381665
(-) ZNF404	0.1305359946954315	0.23806257892627322	0.18101208055988321	0.21792770093878852	0.2092878153738777
(-) ZNF426	0.01998832282486442	0.07112636308797943	0.06147907131044351	0.026201036042180263	0.1066114097639748
(-) ZNF429	0.03419025022646823	0.3030148541297663	0.09854274141240107	0.05745347358984704	0.46900123631196544
(-) ZNF43	0.0	0.4061802260613314	0.2142334312237918	0.13062341201355537	0.39061754314605707
(-) ZNF433	0.04760642974806754	0.06771318171179938	0.09288149560494247	0.0011271007821471014	0.2803507541250739
(-) ZNF439	0.02027490177448412	0.39067704743824716	0.24692755862049273	0.1868982751845859	0.15569739849674427
(-) ZNF44	0.0014239181545811714	0.029147851940203154	0.033779357338815916	0.043808403961596014	0.22448336698336926
(-) ZNF441	0.14152870957196773	0.26075473028256174	0.1254287090861412	0.07105291549968705	0.13049335849612528
(-) ZNF468	0.0	0.0	0.062466515079726934	0.012879315641350992	0.18691757737812598
(-) ZNF497	0.13782002159128093	0.23474488595377552	0.29714987566051126	0.1823859391392945	0.11275314996903561
(-) ZNF500	0.08194697794016464	0.10312476371565236	0.02440577028708993	0.014868379385659068	0.12780861429514065
(-) ZNF506	0.0	0.12709114266152347	0.0	0.07238726635919626	0.318553671229259
(-) ZNF512	0.016281395442675803	0.020119031729139085	0.2885141613118193	0.010862150309370459	0.0
(-) ZNF514	0.0029038665304445275	0.15913142266208674	0.004881921486899974	0.0	0.18726987181316188
(-) ZNF518B	0.6294824469461562	0.0	0.24048370789014073	0.0	0.1357665350643964
(-) ZNF521	0.05970275122636201	0.4533469061401248	0.2256920563397564	0.03833593853492116	0.21075184958704377
(-) ZNF525	0.0	0.0	0.03849123120724171	0.052215770182605696	0.4409988838078169
(-) ZNF528	0.0	0.4451446670053444	0.12637288229298632	0.010472091115620585	0.10589193155548002
(-) ZNF532	0.0	0.0	0.0	0.1798308860991229	0.07262706367736123
(-) ZNF544	0.0018873833555481153	0.10700565843799054	0.07803136091012475	0.2553967301178164	0.31892086073982745
(-) ZNF546	0.10329122856454075	0.3581471252630427	0.043961011613462254	0.06766478094943111	0.22734907968057766
(-) ZNF549	0.0	0.21340327918692065	0.04866756774907976	0.0	0.14991178299909963
(-) ZNF558	0.0	0.04897294520003354	0.008199685462832902	0.0	0.32417074975565635
(-) ZNF562	0.008605210060766037	0.0	0.026106048990170643	0.0028197238616007553	0.10833039904703128
(-) ZNF563	0.07949603326828635	0.17468456028613819	0.13093884627305113	0.16636846168381478	0.2837538752629608
(-) ZNF569	0.0	0.23269020466713577	0.0	0.04486593499784113	0.35325335323799667
(-) ZNF574	0.1605086029443241	0.0	0.09258304142135876	0.19244445362759144	0.0
(-) ZNF583	0.07792926929906796	0.34553708356757906	0.12875832171210894	0.01235505954177094	0.18039025855599808
(-) ZNF584	0.039196647674582495	0.01014283230396024	0.10970769897898074	0.01646079677135472	0.001254607319586383
(-) ZNF585A	0.0049230352617096575	0.14011022866095238	0.019419621909469702	0.02244111235871754	0.3011695050430749
(-) ZNF585B	0.0	0.2070512649615178	0.0064462291482779155	0.0	0.4958084392202988
(-) ZNF594	0.10333630256498938	0.038322969716277695	0.06398932835195342	0.013785630146029192	0.1445763992961655
(-) ZNF597	0.13604481696408519	0.15513304892223945	0.0	0.0561075829448039	0.1529052791084095
(-) ZNF599	0.030199513665959268	0.15480768357909439	0.04303745967674578	0.0018021206384863594	0.27212668964417774
(-) ZNF605	0.08174715731375545	0.00016532690224744362	0.0	0.0	0.2574233225736768
(-) ZNF606	0.0	0.0029274536155889717	0.03191658789253538	0.08579507574320493	0.43483660398852786
(-) ZNF608	0.06758112526514144	0.32280552541004937	0.026168136040986906	0.0058027082075617605	0.27086850755849035
(-) ZNF611	0.0	0.19891968122441958	0.03501135996797742	0.0	0.16274916233281667
(-) ZNF613	0.0	0.0	0.025790075747718556	0.03217680503087306	0.2697660983007576
(-) ZNF618	0.13257547042646764	0.1337037007663824	0.2820773402892265	0.0	0.16103150449047277
(-) ZNF629	0.0	0.1428135639230529	0.25365146141954226	0.022970460276206407	0.0
(-) ZNF646	0.0219209861261995	0.24340231605096976	0.0762430495422731	0.08348660573190367	0.018749379858117667
(-) ZNF652	0.1267320392615636	0.0	0.0	0.013476157480100396	0.0005082954532996113
(-) ZNF675	0.0	0.0075125137368437424	0.010636936917306926	0.07782954687851518	0.18949496792208032
(-) ZNF681	0.009792271364135456	0.26269861071045386	0.256246307577027	0.43369171755816704	0.4652759476892188
(-) ZNF682	0.0	0.45575652380822573	0.0036107348681469116	0.024885486272785397	0.3010991562754988
(-) ZNF7	0.07474437114538142	0.0205526410009532	0.23845781364286964	0.05321230440016185	0.03540679616289512
(-) ZNF701	0.0	0.12485506941193623	0.20178849524404788	0.0	0.349777825941487
(-) ZNF71	0.004819867543559516	0.37236796470981914	0.07655534238447585	0.0	0.06391831197013574
(-) ZNF710	0.05029777658219461	0.10076048385471423	0.005253328667973745	0.0379206550958415	0.054622989416490464
(-) ZNF714	0.11944835377289857	0.06175204981310178	0.0	0.08136879430253839	0.09761877153649139
(-) ZNF718	0.06642352302969665	0.0	0.013088038798377914	0.19429539034251234	0.4072224504364871
(-) ZNF726	0.02112301408049006	0.2887416203863003	0.0771331985062755	0.17155352804853208	0.2781215732904213
(-) ZNF736	0.0	0.288681357353663	0.0	0.10136596217364206	0.32125326679501937
(-) ZNF737	0.07647573504466078	0.4330859453386476	0.20469027212007948	0.15761415174406773	0.43315289736893337
(-) ZNF764	0.0083862321926592	0.14883446347861773	0.0065676869954555996	0.030423310131568154	0.0
(-) ZNF772	0.013943570770781708	0.21738783381307056	0.053182442362797865	0.017011982612879256	0.1701098347032778
(-) ZNF785	0.0	0.15947849348597812	0.12116331211281853	0.18401377652963744	0.04702690009053872
(-) ZNF786	0.16367816513826058	0.0	0.026316218350723602	0.012256063996488492	0.012816488487327322
(-) ZNF790	0.004091831754342103	0.22260277009610352	0.007505947083167074	0.06669144815936949	0.36628187695071796
(-) ZNF793	0.04504403374332986	0.24715627524422892	0.0	0.3172984310636387	0.5876779897131287
(-) ZNF808	0.0268610066839094	0.0	0.018067808658248988	0.09366963514306988	0.25856296631945713
(-) ZNF813	0.094217592143068	0.01643973194949505	0.08389469721059334	0.004855149074717087	0.4352205146353783
(-) ZNF816	0.019861816580584436	0.024844175453023278	0.11592672753289626	0.01175301713077294	0.22324924244314423
(-) ZNF827	0.011941412936569093	0.29089479262493584	0.00023229824898721328	0.0	0.021789488823891826
(-) ZNF829	0.0	0.4395628630344132	0.040379034730830966	0.11614086119045441	0.36018478151341055
(-) ZNF83	0.0	0.22930920184360268	0.03359937886206598	0.0	0.16807717867370744
(-) ZNF880	0.0	0.22591834508403105	0.14194325669058358	0.08359203050628031	0.4699918392487589
(-) ZNF883	0.03780365452320032	0.32888918742600554	0.0	0.215479377599802	0.21122478997377256
(-) ZNF888	0.0587511032204164	0.02767046658174043	0.2920617421559714	0.10361397675217719	0.36883171288497996
(-) ZNF91	0.0	0.10675547342696391	0.02935935702258327	0.04159983488147797	0.2646013762877872
(-) ZSCAN12	0.06434843024719351	0.0981926526829386	0.034431588280239345	0.06416134135272235	0.08644601146614168
(-) ZSCAN16	0.22650523583691284	0.0	0.0	0.0	0.07432982043701028
(-) ZSCAN20	0.033069166302393226	0.23524973600024524	0.045222160460780925	0.06482678304737839	0.013664238837310546
(-) ZSCAN29	0.0	0.0	0.10554701357394582	0.04789843779293644	0.04893834476183906
(-) ZUFSP	0.003295523852640096	0.014744138718808095	0.0	0.16266637448143395	0.0
(-) ZW10	0.0	0.0	0.0	0.12334152966424787	0.05170078466991797
(-) ZWINT	0.0	0.0	0.0	0.17459554025607904	0.0
(+) AAAS	0.23652763901232768	0.22146366817404703	0.2016308336331783	0.05372987434830904	0.26049470196415864
(+) AAED1	0.1430275657015003	0.04285202733079873	0.0631637854722206	0.13527076409459035	0.09020846697212191
(+) AAGAB	0.0	0.12381127734367517	0.17135493511771208	0.0	0.0
(+) AAK1	0.03621141169037008	0.006856739816105305	0.0017830476567120427	0.06664140333112535	0.032708139264313076
(+) AARS	0.07458095782185122	0.0	0.0448015305226575	0.03551009458160351	0.016250619936897647
(+) AASDH	0.022616096489421787	0.0	0.03485621265983153	0.011161830385359579	0.0
(+) ABCB7	0.03488487456218505	0.0013150366646616453	0.21836308115655953	0.0	0.0
(+) ABCC2	0.03403162992359972	0.13554435036240425	0.0	0.03127972719941785	0.09118079364867977
(+) ABHD10	0.005722678385901626	0.1295225897880699	0.02399129227786897	0.021064789310688763	0.053163046260408416
(+) AC006460.2	0.0	0.10072427045081458	0.09523580735443476	0.038144956061831055	0.006461063312229005
(+) AC009120.6	0.05994235271812014	0.027982599350059943	0.0	0.0	0.05381172854465404
(+) AC092620.2	0.007019776043394684	0.0	0.0	0.03619202793182673	0.0620508754398411
(+) ACAD9	0.025578644998150137	0.048055257016303796	0.0651794204530166	0.0	0.10713222761372831
(+) ACKR4	0.020629381864767468	0.0	0.0008425229224825515	0.026147859716163402	0.0698410183377543
(+) ACLY	0.0428780048880797	0.0	0.0	0.023258688524119296	0.09578454391213828
(+) ACO2	0.009432106374994196	0.11526287658868964	0.04082986487641259	0.025206254261395288	0.03654706341395634
(+) ACOX1	0.0	0.0	0.27632633235285103	0.0	0.0
(+) ACVR2A	0.10252135670322328	0.0	0.2723490249666379	0.0	0.0
(+) ADAMTSL4	0.0474696384233079	0.1724957642463664	0.0	0.013261692557265909	0.03788874236947998
(+) ADK	0.0	0.19260019395309438	0.0	0.0	0.0027388296319814623
(+) ADPRHL2	0.039812865612687584	0.0	0.03512762189610672	0.0	0.010562015754670586
(+) ADRM1	0.07861448525871644	0.13582939721979656	0.0	0.0	0.07028907657724157
(+) AEBP2	0.0	0.01717147425713023	0.2061868889925338	0.01191442065741427	0.0
(+) AEN	0.06685005160276063	0.02409211189330719	0.0	0.069922446590384	0.2840248386094489
(+) AGAP5	0.005730283474307071	0.12464510144566947	0.1572648449043857	0.0	0.0
(+) AGFG1	0.005490204202664989	0.0	0.2941951039649321	0.024889572204930845	0.16202355146112196
(+) AGL	0.03106029863677258	0.0742648197592165	0.16996356563993237	0.012466073407011386	0.0
(+) AGO1	0.039794974785918986	0.01976420061099134	0.17209198723984437	0.0	0.0
(+) AGPAT5	0.030959890752020356	0.0	0.07324818817029555	0.018150424515942107	0.013212140744240075
(+) AGPS	0.07493680339588905	0.0	0.17255426927738315	0.012652624182702925	0.0051998245246723295
(+) AGR2	0.03621866312161313	0.13189607471550008	0.04729662221644777	0.0701521965338617	0.0
(+) AHCYL1	0.06812257055260701	0.0	0.1487525223828711	0.00044644407686825167	0.012007201150689293
(+) AHCYL2	0.0	0.07996167147180129	0.12484496332113565	0.03645211811222362	0.0
(+) AKT2	0.06225345693609508	0.0011663610943751204	0.022733494806413308	0.0	0.0023971396434431204
(+) ALDH1A1	0.050040962023552904	0.1436890606012712	0.2163796894605611	0.04120117902945665	0.06767154498880011
(+) ALDH3A1	0.04376720162538525	0.11269471850019186	0.19956124204376915	0.03366580633451612	0.0
(+) ALG10B	0.048120938148575695	0.042528439041095135	0.03388539951044083	0.0	0.1258162400993414
(+) ALG3	0.019826760544901366	0.08406716917640342	0.008924757905838797	0.007529994427358257	0.04316418266521406
(+) ANAPC10	0.03796871269641411	0.0	0.06789821025401982	0.0	0.07454404293897958
(+) ANAPC16	0.0	0.15509739454510998	0.027538008259523843	0.01773843274533369	0.0073047408773102155
(+) ANKRD27	0.029357905019272684	0.019707730666390474	0.04420025257804714	0.0	0.10763952143334744
(+) ANKRD36C	0.016613672519575576	0.0	0.0	0.05264076306241467	0.08329677973660683
(+) ANKRD46	0.0434522626394422	0.16396923921544754	0.07526445077579678	0.031215519482402136	0.07105855279158468
(+) ANKRD50	0.06467563181847383	0.0	0.011696351460904886	0.011657385002956067	0.10783272923788033
(+) ANO9	0.04659208262058418	0.2515464446441112	0.12713045878746226	0.0	0.0
(+) ANXA7	0.00966116046042118	0.20020641310884915	0.0	0.007246074776551395	0.038152519840075415
(+) AP1AR	0.05504749056494672	0.07603657752197668	0.03298360326182337	0.0	0.045417356255359864
(+) AP2A1	0.018567299504915813	0.0021360753650003705	0.010088008573464438	0.029241498968748197	0.03179598207000149
(+) AP3M1	0.0	0.1356942303569305	0.015085638339245984	0.004289256755496425	0.04187469236773127
(+) APH1A	0.06377344491981041	0.013528267173359913	0.15218723585986974	0.0	0.0
(+) API5	0.07180599942901093	0.09363122481554376	0.04302640328039883	0.0	0.02546770196306706
(+) AQP11	0.03330152905979178	0.0018900846810079154	0.11194310870395009	0.018390475902675636	0.0
(+) AQR	0.08979913698639647	0.07433117428342882	0.1598480695416564	0.0	0.0
(+) ARHGAP30	0.02271791288065891	0.06042874388701163	0.01277275353241118	0.0	0.11043515223503189
(+) ARHGAP9	0.13812115712760226	0.0	0.10060801756329983	0.08694966618701823	0.13514611028247434
(+) ARL13B	0.042655879256777884	0.018529575686282104	0.1488346097587262	0.0	0.0
(+) ARPC3	0.053509136638606875	0.10394410118294768	0.0	0.006305321993074145	0.01647380219326249
(+) ASB1	0.0	0.0	0.026470505247050122	0.0039392593444684985	0.18633335437613147
(+) ASNS	0.039853207944573546	0.0	0.04111098788423158	0.05566067453575095	0.03532121447287792
(+) ATF5	0.05130149454474268	0.015638316993371017	0.0	0.017359062942756742	0.03126296305590437
(+) ATG4A	0.005111070182604649	0.04759515734715979	0.058337163180596674	0.051223230649788135	0.0
(+) ATG4B	0.0	0.008312603044825005	0.19554398738731923	0.003164960913298961	0.0008939075225983621
(+) ATL3	0.14052091380631468	0.0	0.0	0.0	0.07963941580496166
(+) ATMIN	0.09481420184020178	0.0979630968002028	0.0	0.008648211055708326	0.001865645513794096
(+) ATN1	0.04909661377495476	0.0009538344220836787	0.04857562044139626	0.05455664516536036	0.0
(+) ATOX1	0.0	0.03006381387502419	0.012358972836934998	0.013370162377340865	0.1547947840196075
(+) ATP13A1	0.02326240756691292	0.0031098672477498277	0.08512267042138526	0.011945744702032796	0.01162971405791911
(+) ATP13A2	0.04853941178987665	0.020517495360878504	0.08642395005332738	0.024058556536317572	0.010342951195050413
(+) ATP1A1	0.0	0.023034283967179076	0.08589164378783862	0.04519504273923529	0.042644563880545334
(+) ATP1B3	0.0	0.15457786881240454	0.14517038261888807	0.0	0.029844934335745553
(+) ATP2A1	0.0	0.0	0.15600999541379554	0.04050170143038259	0.045788467325953305
(+) ATP2C2	0.04070200053528814	0.2158891968152648	0.0	0.0	0.009384706696913842
(+) ATXN1L	0.06324820410928102	0.045668144402510075	0.02716489561791109	0.011337983127247372	0.0
(+) ATXN2	0.07454033366268203	0.002630030541006313	0.036135777100191974	0.0	0.022575498145249992
(+) ATXN7L3B	0.05439496662778745	0.0255787310728855	0.022191903625176437	0.019350590224449172	0.10980701491520667
(+) AVEN	0.08086817289558579	0.0	0.06591068486016398	0.0	0.021792321418615302
(+) AZIN1	0.09500021573628634	0.016245488510547343	0.018451365032661236	0.0	0.02922896246747015
(+) BAG3	0.0013236205972328241	0.06955022657672857	0.0	0.06707850959549311	0.028620518223589127
(+) BAG5	0.061228933095402796	0.05405857378710455	0.0992365497410903	0.0	0.037334591342273495
(+) BAK1	0.05453630745857274	0.1386589543866625	0.01464088047160149	0.0	0.0
(+) BCAS1	0.006958885292632655	0.11057651969059719	0.058907827055675856	0.07499404626644787	0.0035918675906357
(+) BICD2	0.0	0.1364815148272833	0.05799657597784566	0.004156597855687638	0.0031969873601630063
(+) BNIP1	0.017695798443314096	0.0	0.0	0.0	0.1405000395115398
(+) BOD1L1	0.039331698917368166	0.01193218308093637	0.0	0.010700002773882967	0.05340979006500913
(+) BRCC3	0.026449434120124456	0.12673730612176906	0.03202511363130999	0.0	0.0
(+) BRD9	0.09004715316319367	0.0020592546307323933	0.001964537140635944	0.0026024458271369207	0.013303228417440006
(+) BRF2	0.06290577786548888	0.0	0.014523034142629189	0.0005508411663253927	0.007845682130680813
(+) BSDC1	0.027365312752002057	0.0	0.15439019765507658	0.08453561254291293	0.0
(+) BTBD3	0.15224718894020323	0.042801443389233654	0.29531062323670804	0.12194934623348354	0.011337818851535331
(+) BTF3	0.01719524382821098	0.11200077661166838	0.01513228670831332	0.015737670963654787	0.11903303103859098
(+) BYSL	0.07880849160563302	0.05598885921872293	0.0	0.0	0.0006722941221384265
(+) C12orf76	0.0	0.020000347034360332	0.062204245538692526	0.03032151542425652	0.0580234733728148
(+) C15orf48	0.035657985736371835	0.19178410161167775	0.0	0.04827963013415074	0.010902075243191815
(+) C16orf70	0.07761485538138141	0.09928662868407033	0.0	0.0036476117169527288	0.011737430866710382
(+) C17orf51	0.02486187818638883	0.000821178480919663	0.023868495974700494	0.009051307233282794	0.1471556122913811
(+) C1GALT1C1	0.016394611263220865	0.008768365084927062	0.046689114243014945	0.0690937577349369	0.0
(+) C1orf116	0.0	0.2474727233539264	0.0	0.0	0.06323839881821745
(+) C1orf122	0.02174936660807904	0.0	0.08379687716845785	0.0517594630604639	0.0
(+) C2	0.1615054388593941	0.09660217973044419	0.060688699538166024	0.13668395363142732	0.0
(+) C21orf33	0.023749504697602886	0.01620911035238322	0.0508907979165391	0.07629908681042351	0.0
(+) C2orf49	0.0	0.0704656191261268	0.08191928039426209	0.007662021423779855	0.0012169653802833102
(+) C2orf69	0.03556812501458598	0.0	0.0	0.0114139652340339	0.1911715511182085
(+) C5orf51	0.05550447992406188	0.0041415267707064635	0.0047255683447058805	0.01186257400527434	0.0
(+) C6orf223	0.026762868586415273	0.09582494265651295	0.14777372650050943	0.012390833668480797	0.1021922060370218
(+) C8orf58	0.040636302052565194	0.048850533094016386	0.0	0.05222291389971543	0.0
(+) C9orf16	0.0	0.13095538186031602	0.023826078198224437	0.019256440360010438	0.0
(+) C9orf78	0.006078840585594523	0.23765414270447927	0.05188851771613667	0.08206468765422728	0.05978121720404081
(+) C9orf85	0.0030105638019731723	0.13408033184858392	0.05300037105245354	0.029849596905936315	0.01411786826994777
(+) CA5B	0.0917238908442715	0.0	0.01936132627181371	0.015047233508070725	0.04112655970434172
(+) CACNA2D2	0.020244253288480268	0.16360938255691948	0.038753352495884526	0.044713671833561904	0.0
(+) CALB1	0.0	0.03489914054713226	0.257243232937033	0.0	0.0
(+) CALM2	0.0	0.11580464507122022	0.021224811271742028	0.010353423043936945	0.10592597575200761
(+) CAMLG	0.0053368471607245956	0.031675867401537196	0.002202763996845173	0.08366030314344229	0.002217603079557238
(+) CAP1	0.102743759590341	0.0	0.029990078122256823	0.0	0.0
(+) CAPN15	0.0913887744687234	0.0	0.0	0.0	0.1025683867528995
(+) CAPRIN1	0.09784791142337457	0.0	0.1724171522261427	0.0	0.0463790883964172
(+) CAPS	0.0	0.0	0.15718319601910163	0.10406979901841792	0.005044343560972539
(+) CARS	0.021823294271228307	0.004241824124949174	0.0	0.04325571317719208	0.0028790194448239342
(+) CAT	0.0	0.0	0.06306412921012866	0.08231192072967121	0.0
(+) CBFB	0.06148249048219486	0.0	0.008226063896247469	0.019915110733240354	0.04235913738232678
(+) CCDC6	0.03237688181993691	0.0380025583206564	0.09220125843817809	0.0	0.0
(+) CCDC61	0.10026726562279979	0.023658038380049522	0.0	0.018637708272608036	0.0
(+) CCNB3	0.008668477503430107	0.0	0.17137093059487024	0.0	0.08980031735806748
(+) CCND2	0.006898121638062495	0.2348746338635217	0.2837033105401124	0.04289804547240123	0.1685634995696511
(+) CCNG1	0.0	0.00668224231144897	0.00941827518242771	0.06044824122190385	0.028265884758434986
(+) CCNYL1	0.03492978186477906	0.22315580915160957	0.0	0.0	0.0012706630933688
(+) CD40	0.06618453999243111	0.16264651510785674	0.0	0.08681455283442999	0.13451930004190035
(+) CD53	0.0	0.0	0.0	0.0746668580193637	0.1508252832123894
(+) CDC42SE1	0.05480498651305763	0.012349985738425679	0.05804885409787104	0.007527597387341016	0.011603868457375356
(+) CDH1	0.0	0.23508066990972726	0.14819653627523724	0.02089818687364241	0.0
(+) CDH3	0.035593353009638326	0.2745970289730077	0.125003285892314	0.03427685034716784	0.0
(+) CDK2AP2	0.0669045429093185	0.0	0.11215274498780227	0.00296369868273189	0.0
(+) CDK4	0.1258436574742238	0.018482198988023384	0.048842281498734354	0.0	0.0976451482020889
(+) CDK5R1	0.019853681726926063	0.013199856769908964	0.17691995357156265	0.0	0.06845021867904785
(+) CDK5RAP2	0.011513294756523035	0.011844036804231031	0.22145373513748287	0.049956966881509156	0.0
(+) CDK6	0.08889004564321418	0.0	0.0	0.058370449237725226	0.0
(+) CDKN2A	0.26753368769497	0.18259235096085313	0.37798422176467655	0.0	8.664998208097177e-05
(+) CDV3	0.04042903358997633	0.10872111522680844	0.0	0.0	0.015639124932784357
(+) CEBPG	0.062022147149520285	0.01696295750665118	0.0884477448883728	0.016518801885596707	0.0
(+) CENPT	0.0991817961590878	0.0033840090611134046	0.019686957306344458	0.0035287617510269633	0.028003953516373577
(+) CEP170	0.01314912052845579	0.0	0.0035481365978106676	0.04388726047039012	0.04016553748282498
(+) CERS5	0.0	0.0	0.14362886950360118	0.05197841442412788	0.0
(+) CFL2	0.15052074459567896	0.0	0.0	0.0	0.07180474498060806
(+) CHCHD3	0.04988669383727701	0.027769879977103624	0.030748034040509607	0.003511436580638296	0.07636133634852862
(+) CHD1L	0.06979300396253937	0.013710316334968865	0.07205766362472531	0.0	0.0
(+) CHIC2	0.0636066219278636	0.0	0.08399513248406329	0.015668883435198018	0.0
(+) CHKA	0.0	0.0	0.24616057943395644	0.0	0.017379680251733278
(+) CHM	0.033520031649264294	0.00966409631061318	0.053058918862846915	0.021968989042779028	0.007884224824966903
(+) CHMP5	0.0	0.06521662339347783	0.15871498697515013	0.03740732928523884	0.002946060201713309
(+) CHRM5	0.06620848749487916	0.0	0.056303424395730155	0.011651966046136514	0.0
(+) CHRNB1	0.0325214152132433	0.1253052010758557	0.014370719632761535	0.015215001126549253	0.00951708727009277
(+) CHTF8	0.05353402233040196	0.0	0.0	0.0	0.11827157910055004
(+) CLASP1	0.0	0.0	0.1926281051940945	0.0	0.007840899551217933
(+) CLASRP	0.03333795053931662	0.034031065521600616	0.048372232210208324	0.011093719836062539	0.0
(+) CLDN3	0.030465330701137827	0.2718631743062869	0.2934559983825725	0.00806242778053591	0.0
(+) CLDN4	0.0	0.2588475206946166	0.036733445402371744	0.0007676351727342141	0.0
(+) CLDN7	0.0160734126317311	0.26004816325266716	0.06615416964159156	0.0004988252621965358	0.00950474164078663
(+) CLOCK	0.044202109676174633	0.0	0.0	0.0035926787879604735	0.0
(+) CMTR2	0.034263067392111234	0.12597569546449316	0.0	0.0010940512996018602	0.008887866264314584
(+) CNBP	0.031837783762728354	0.14460550067023056	0.0	0.0	0.15146592925455193
(+) CNEP1R1	0.030589660459596896	0.0	0.03195279274313867	0.04040869696865476	0.02726123565683708
(+) CNOT3	0.0299813009837264	0.10054453467851568	0.03832832125343015	0.013974738539524934	0.012677100444703581
(+) COA4	0.017186466535929586	0.0	0.15071998686035942	0.0	0.1213535398617264
(+) COL4A3BP	0.025394840705514236	0.014604576694856151	0.16170205612800415	0.021364994654300726	0.006127495634679439
(+) COMMD5	0.0762878782404193	0.0036952113332730514	0.017726030078368486	0.006040077470023647	0.0
(+) COMTD1	0.007229270636319917	0.1817948245157399	0.11727132073470653	0.0	0.0699206376404371
(+) COPS3	0.027276341538891375	0.1469282129016193	0.012719463654101282	0.0	0.0
(+) COX10	0.04667096271953207	0.1650265127037988	0.0	0.0	0.002610127315424468
(+) COX18	0.006904411744891397	0.0	0.04859186409802914	0.04271020013336643	0.0
(+) COX4I1	0.06329338624874101	0.1697515233877309	0.000589818490281641	0.00039358445496443477	0.0
(+) COX5A	0.02365507535237309	0.1482153195498826	0.05270132018077263	0.010188756444452766	0.043657409643600105
(+) COX5B	0.0	0.1761797273031116	0.07371147644283395	0.023721206042871035	0.04933497165820013
(+) COX6A1	0.0	0.1598206693068143	0.14085127304317488	0.009181687155784627	0.0
(+) COX6B1	0.05931099374107614	0.15915694258616478	0.013175776203456212	0.033284816114878546	0.0
(+) CPOX	0.119824347449928	0.0	0.0	0.010616866638586905	0.014523893631254376
(+) CRELD2	0.09764355497740815	0.0	0.0	0.0244695384153294	0.0
(+) CRK	0.0038001407920795227	0.012257749055464812	0.05273573095852793	0.0	0.10793207584909731
(+) CRKL	0.0	0.1306013007354491	0.11333641911889701	0.0	0.007605785629663003
(+) CRYZL1	0.04065779052260506	0.0	0.03776566711593535	0.11896272866534136	0.05648547543833906
(+) CSNK1A1	0.0	0.12556502596458424	0.009408202118345635	0.08561990037991345	0.0
(+) CSNK2B	0.07986067342297312	0.0	0.005173131693705251	0.0	0.001415703692951709
(+) CSTB	0.0	0.12806135701228996	0.0	0.0042297652757507164	0.11847827602739945
(+) CTC1	0.05762405855062881	0.2648158241530128	0.3912801533757612	0.02252018398199394	0.04487980238778203
(+) CTH	0.03545318804913021	0.013720303235424362	0.006449321061800734	0.06076290835012131	0.02858096850541763
(+) CTSK	0.05542886334625099	0.0007532148291212979	0.014464872940267607	0.024369514295160134	0.1748736953816669
(+) CTSZ	0.30112926699544557	0.2147885075461644	0.274392361094731	0.18190044172884381	0.03497815346008892
(+) CTTN	0.03618308934315756	0.0	0.010606743136778597	0.0	0.11665646008068965
(+) CTTNBP2NL	0.053515993747659675	0.019298251554058458	0.1769519682367484	0.006851961876347356	0.0
(+) CTU2	0.07687743004965117	0.008568984035262456	0.0	0.004691912422694216	0.10768981036778126
(+) CUEDC1	0.0	0.0	0.21508208221052127	0.043691839213064146	0.0
(+) CUL3	0.019968324408467755	0.0	0.015022783531217701	0.024806373557736978	0.026511811302756927
(+) CUL4B	0.028238258916661606	0.00473124115134207	0.026502436186502408	0.06545139306623485	0.0031443992538438114
(+) CWC15	0.0	0.01848494490848095	0.05063153218693418	0.0	0.11026367493496177
(+) CYB561A3	0.06482732210423442	0.016628882966167432	0.005112669500814847	0.021973318616879612	0.0038510754962301037
(+) CYBA	0.1456702560428535	0.18674396136738525	0.024949971918069115	0.04067062347949205	0.2539515466555035
(+) CYP20A1	0.0013609619944629425	0.0	0.0	0.0061335781846743025	0.1359210402185477
