	42MGBA_CENTRAL_NERVOUS_SYSTEM	8MGBA_CENTRAL_NERVOUS_SYSTEM	A1207_CENTRAL_NERVOUS_SYSTEM	A172_CENTRAL_NERVOUS_SYSTEM	AM38_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	H4_CENTRAL_NERVOUS_SYSTEM	HS683_CENTRAL_NERVOUS_SYSTEM	KALS1_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	LN18_CENTRAL_NERVOUS_SYSTEM	LN215_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	LN235_CENTRAL_NERVOUS_SYSTEM	LN319_CENTRAL_NERVOUS_SYSTEM	LN340_CENTRAL_NERVOUS_SYSTEM	LN382_CENTRAL_NERVOUS_SYSTEM	LN428_CENTRAL_NERVOUS_SYSTEM	LN443_CENTRAL_NERVOUS_SYSTEM	LN464_CENTRAL_NERVOUS_SYSTEM	LNZ308_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	SF126_CENTRAL_NERVOUS_SYSTEM	SF172_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF767_CENTRAL_NERVOUS_SYSTEM	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU489_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM	SW1088_CENTRAL_NERVOUS_SYSTEM	SW1783_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM	TM31_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	U343_CENTRAL_NERVOUS_SYSTEM	U87MG_CENTRAL_NERVOUS_SYSTEM	YH13_CENTRAL_NERVOUS_SYSTEM	YKG1_CENTRAL_NERVOUS_SYSTEM
(-) ZNF714	0.6974805156332005	0.0456174356388904	0.07011502096353614	0.007722506579397168	0.009522313546273089	0.023286474105168424	0.003952802120700635	0.030576263833387084	0.14712565951127318	0.02846333151314225	0.02878058263747902	1.0668597876422068	0.015361161907091508	0.020131959166714147	0.358564244254417	0.005344763887952935	0.07060214749794148	0.07639640606089794	0.0011470409999063335	0.05849496627107129	0.002060497927504753	0.019746390368005635	0.012453233332048856	0.030515663429720768	0.03560869045267077	0.038893421258771724	0.0006403209483006139	1.1263074000463575	0.053113287224772585	0.06821522457325442	0.0797934962539416	0.021539332492520703	0.0020385165338162674	0.0007168382676402648	0.10411362314906457	0.01237685561258262	0.021347213343420893	0.08564999047522473	0.0061905804129195495	0.1462660337750637	0.3985958169887117	0.2094398386994319	0.5186651174377397	0.07769546092429867	1.521539251700739	0.008028408418805586	0.1655723604780911	0.07666784749472719	0.01699362698186875	0.008678605419877925	0.02978991822908653	0.10398875441580013	0.1660127655665928	1.1954520500232846	0.11532422041414618	0.038910056553369744
(-) ZNF718	0.05605229648661621	0.06818122192690809	0.1529606200740507	1.7842189244292013	0.015895103609083777	0.1072723185990678	0.01127534948950986	0.13000632790981365	0.03036920034577956	0.007270111811999855	0.018101539709089936	0.0204618877812061	0.09952079480971358	1.7378516894632212	1.0337747527413197	0.07227773903356607	0.03578983387535863	0.09105594755674276	0.015768386542396592	0.06183188849065146	0.069614407488556	1.8594450626746055	0.013116439334569898	0.08744159853073018	0.030914856107638087	0.11831193750776091	0.08318644078586862	0.15898414019188464	1.787288553933804	0.10697015345836434	0.11611245321304237	0.7216197429836181	0.007721666724048706	0.04064892984865184	0.03555773758562109	1.4345791087812205	0.027121318284665838	0.7215139578536297	0.02099365786754926	0.05877687551712975	0.0563704210988046	0.07194006912626728	0.12524998785135388	0.11081072903501936	0.04546441225760731	0.06271518123652521	0.06181682868139368	0.7897351900832712	0.13844608515063375	0.052867406408868146	0.10295185086186358	0.04242880532490581	0.4339705385578719	1.7618891046233194	0.09001560511887607	0.1240189156298112
(-) ZNF726	0.24266050711278547	0.35559100642069963	0.11571463680169387	0.16910617545126147	0.057581159270786705	0.22876077979014547	0.09620197441501996	0.2101601646623276	0.343970378000129	0.10803527361310214	0.2445202858975906	0.12699819909591833	0.20110951870793134	0.6621113243390924	0.09802402952051108	0.1596454556660564	0.07531053921720923	0.16627481184183118	0.09437187300421669	0.14615420757109782	0.2639411164832226	1.7331155923907564	0.049062175706781876	0.1773123069020641	0.11641443039840962	0.16095412001912007	0.17670382687302535	0.03432347980857591	0.336971260372778	0.16303122173828008	0.12208750801106964	0.46799832922560647	0.09683682678192003	0.07929904567901676	0.18285353232913354	0.10805516302202042	0.45640140227120596	0.10231976814703472	1.9451442821918192	0.26109868698363886	0.23309446138579862	0.6524115774700361	0.14549427229278175	0.19403916951080843	0.13504657067067363	0.035268864251497695	0.14056749682091624	0.13249708432128857	0.20565414983831692	0.08214852168188053	1.131988539382348	0.11859791447161924	0.8599041451976732	1.320874154684232	0.19709943540773067	0.15850755557451934
(-) ZNF736	0.11243392126183739	0.023604834574175886	0.01894213762596461	1.05194643242943	0.01414669276231115	0.00547482618259417	0.017029291141710617	0.09797821293332848	0.004262746144096831	0.03671564944969399	0.15592562392137627	0.002684917580293832	0.1444684015270303	0.2782197126923658	0.031025564988435922	0.00826306066658627	0.00013489711659876616	0.016651011289682393	3.1361678890997774e-05	0.0044577671603992595	0.002060497927504753	0.496263207268075	0.0030497922178063484	0.005616639504964275	0.0005747603435721422	0.10510840238058206	0.003676079831479629	2.1177702738295046e-05	0.0017924688471818238	2.109772821519927e-05	0.04093202367710144	1.9886349746547545	0.0010528274808935063	0.05336526185277341	0.23898807419192752	0.650563485413572	1.6128007775986457	0.3864289370848232	0.38355007656623985	0.013805284491315878	0.03565951445697984	1.0856864967138389	0.0838688508963298	0.0008854510896266601	0.14829296032153916	0.003954204381709413	0.07134481085366876	0.15930147187471963	0.34701794876902636	0.030110416400746902	0.15766623505594415	0.009313402595373626	0.04996607576558618	1.6194357582996184	0.006277309916986169	0.0019204725511179966
(-) ZNF737	0.04845685058939874	0.5000007096796729	1.1098104163503484	1.1925940664199945	0.07556995771161483	0.04665082569827821	0.08663235054621948	0.030368069195832775	0.10956148452778072	0.11445425170561593	0.8521154870125829	0.017910289695757753	0.19303210147056774	1.272675903374684	0.18909902570098996	0.1425684859103011	0.0030734637108823927	0.029943640830776382	0.15974205079410964	0.18733876396313132	0.036250949533545684	0.9550301237959227	0.07809680399367863	0.05453771469090711	0.06231302708760597	0.23830615339819694	0.9766585959270817	0.030821336595696525	0.05349593165088407	0.18655715662780634	1.6522243855995546	1.3290953876798866	0.009797690403772909	0.13205918846721473	0.2606243082930765	0.7111343350887658	1.5918301783733069	1.155201863791087	1.8948031588251977	1.1547437323325531	0.14737058500481365	0.2786049546942647	0.008131413869731777	0.02601333326918671	0.12039517783895157	0.0055695436803383964	0.10570690632519628	0.04458553145483867	0.6198584861376795	0.07831980329785485	1.3083056891795146	0.04389407490694205	1.5267768020793238	1.7214452254744663	0.1801529488352064	0.016495955236376505
(-) ZNF764	0.010444076303062114	0.06043966578041042	0.2168109802364617	0.0037866170322942193	0.011780404449143876	0.012425006858654995	0.0030326726409376304	0.08902912624986171	0.5676455975804632	0.060633537601142734	0.00749590969325581	0.010128892891355662	0.037951465959679936	0.0009435711101635295	0.005562295214735543	0.0033481808930948174	0.0024008670252892313	0.0217869456440194	0.005675433186837711	0.3211386566924105	0.02603429572332277	0.006344694394066802	0.0	0.007870042123727744	0.0007156214098484344	0.00025102757402910677	0.006258515656073832	0.008283563448505778	0.09027248639340145	0.3422828115911193	0.003060064813640336	0.00329125953565583	0.005113584421856326	0.001202562499818099	0.007043385213085328	0.07017257300014462	0.006452454515848641	0.0015910461316268063	1.0910824480213817	0.3351667945993753	0.0021950178321238066	3.577169897528907e-05	0.0012437040866261455	0.005597671233883828	4.0999861618735085e-06	0.013752459996188827	0.049796207606544164	0.0051740840776891206	0.00387073075014069	0.005894817950682654	0.006830862213492794	0.007759150707066457	0.01803909081381805	0.08039469459158538	0.0012528774244778213	0.0035363531080629656
(-) ZNF772	0.0333266521406675	0.015530750346927283	0.19938393344556668	0.9518159633393206	0.010657363704312358	0.043759235431717336	0.30839031066666667	0.0006276095488765031	0.054732235295154905	0.5392679874300844	0.07041951687243393	0.4945915091669538	0.012415916039857644	0.0011336932809440559	0.0060768514066465475	0.03813515263612794	3.1418216368295876e-05	0.07439791960867231	0.41203568697936466	0.21009506536199157	0.008258494856226668	0.7170105424918995	0.0017577667969994567	0.011278788491836639	0.008856310985081875	0.010398819090495991	0.007289095689556682	0.021780335645921124	0.0730043362935095	0.002366150383620796	0.02427552603935445	0.10606251642007561	0.01343659150747441	0.03278030902585502	0.02228179165373574	0.15042201268250513	0.3175248888420455	0.2661547024386235	1.417016232456842	0.3414133978424838	0.005373417118913332	0.0069279906751712845	0.0019954008685171974	0.02065160634956309	0.0	0.0003318628774890982	0.41980959517956284	0.09785319988328825	0.013458708376196614	0.0028033595060452375	0.06455934734460346	0.0020366460797008904	0.08549413141851328	0.8208051217447759	0.0	0.022560324678714827
(-) ZNF785	0.011980407257503694	0.002273028895418669	0.035986427140295596	1.4555922092964138	0.10019294278604295	0.006543796302801533	0.024451938504042287	0.6108772145557279	0.21377576520008668	1.145121205009128	0.013768031372642441	0.00789498672411981	0.01865483664365985	1.4310192898445946	0.0523026826974925	0.007861986437841107	0.019677821622834536	0.005095625824113377	0.5219172785583551	0.048118479094662964	0.010846927253288941	0.009348520173760354	0.0	0.011278788491836639	0.028863302779541116	0.014423425953097996	0.005775553681903308	0.5850307856831058	0.01323565740235321	0.4160297428468869	0.003649477693592227	0.00329125953565583	0.0221718507572263	0.00580276671344903	0.14866815805723224	0.04009753813741385	1.1814563111950351	0.0028808144851157113	0.10434233065736373	0.01688475727373777	0.0	0.00028567654112213257	0.0	0.011810611727115734	0.006153710174211765	0.0011906376505560253	0.05268284907259102	0.0003626213338742873	0.013261027725448706	0.08392688715091341	0.007819517966106316	1.5403692836088272	0.562839142098958	0.020692870905757253	0.03776260198623045	0.2099194293202381
(-) ZNF786	0.6832655030789041	0.03806758285554582	0.01337746250026271	0.06001602854405169	0.013790851449432975	0.06473665063212969	0.03281396425047589	0.011387965282272419	0.7541687862400623	0.01236334273962027	0.007029185417660607	0.001670040171590617	0.37518108660054067	0.0030003644481509228	0.02154346965442109	0.005344763887952935	0.014529361861035338	0.0009150713848762798	0.010929030510758575	0.6450704290742187	0.013847239876971949	0.01300315287557054	0.005537300143139421	0.012830961801787291	0.009441263745311417	0.007523613834660625	0.1496569039567494	0.009417816632391225	0.007929016355839086	0.016541733857614368	1.106437313790023	0.0330778553851017	0.012152545088081184	0.368551463170501	0.005555460686299279	0.43918681982864866	0.07699082339374363	0.011893838454654441	0.019625604831893646	0.015599232113228296	0.002849095380880128	0.00028567654112213257	0.00028430808844999704	0.0037989391052557935	0.03927633044106141	0.0160465734154251	0.0103019804243474	0.011566220090881157	0.7093058724341084	0.024283522239287477	0.11499415303348746	0.0006067514756920085	0.003951319623593342	0.05559623048210425	0.005612164354028729	0.0
(-) ZNF790	0.0462690405349816	0.012137034994879496	0.14289288645401393	1.784501911452069	0.1870555282077121	0.06045668609547749	0.14329493477395278	0.04362536388992132	0.06372946177907365	0.2617124560467793	0.12795648617615457	0.12453441020810246	0.07827500486088029	0.11094489379264488	1.329051563568943	0.11124142307864622	0.009710312639334228	0.043244455958408645	0.08870533094971375	0.1251199051749861	0.04923154931010866	0.1011928987128131	0.029506530171354677	0.06912440090777744	0.08481705658093076	0.05467293746303823	0.07936823199613431	0.07308373603375291	0.04971183562575283	0.035916119277039596	0.07000137881048463	1.3326694936585248	0.05893504770522177	0.039375589408572186	0.08193301011231167	0.8533299455845401	1.3177451845963846	0.47505617409693995	0.25648434682612037	0.10370179052416383	0.08126084524611793	0.08443114899355234	0.06409539329913909	0.056035637194195825	0.06430872918450464	0.053170053132625884	0.07603010238139662	0.05569667797322156	0.12128767511718012	0.03008136258961741	0.13797929621582575	0.037103468670342275	0.16570092515539803	1.878231322826915	0.03331205202553219	0.022162303238552405
(-) ZNF793	0.12675811900116113	0.018337829128715056	0.3512106687653497	1.4075061421853263	0.6092821200394536	0.14017666330045184	1.1945042254357299	0.10230394131726556	0.1861502476369932	0.8292944550552996	0.11761295561412474	0.12936187241091668	0.1078000080617427	0.11460833151593537	0.1746404585375865	0.2750041159806048	0.029401810518145565	1.3031234053447576	0.11434710733117547	0.21069216407263539	0.08103895082820083	1.8397197240263177	0.05927217755296063	0.18305594280813048	1.859241185318085	0.335883699358308	0.2501236815013265	0.5546695571616651	0.06955819392412023	0.2025859013288458	0.10834338602612822	1.915997124523194	0.2305026522981976	0.05913801935840642	0.18513250363292255	0.23670055430551748	1.7198968266394647	0.4954743739936268	0.22401524668055245	0.1399748068637853	0.16843891810324774	1.3823044228788648	0.08862771860367687	0.08858592729810702	0.014846600899627116	0.08223714603051085	0.09360375173636	0.32187160400629444	0.17827043451811592	1.1348970436174373	0.15178723132175456	0.12527351631061073	1.960297644080209	1.9288444677138257	0.029745386786472063	0.0730833661391859
(-) ZNF808	0.07505280237593126	0.12141426421573251	0.4071714472691375	0.8214100573594347	0.11081517716325312	0.14726948235479753	0.05953971422179143	0.06999368179155069	0.15529294210380418	0.08411343615555647	0.12474238612780927	0.04767083719023734	0.13425195690409872	0.033293680894149344	0.04201979482521204	0.2251097408594454	0.0473624733143845	0.25038113364788783	0.05221040674035911	0.08986594807392939	0.08103895082820083	0.697296970912388	0.1924549569673409	0.06912440090777744	0.07233916265030021	0.06560956619805802	0.10557456805604998	0.05487125597025362	0.09653123942201891	0.07303414573634909	0.10080805592710139	0.08373933513448079	0.014792671468422362	0.1266523600934987	0.12201122515233619	0.19282758695365992	0.059276704066781816	0.13934099966369629	0.09311867886332575	0.2616651613606472	0.12248979732296116	0.4906590447667498	0.08652616193203626	0.12511896813269693	0.07583681217798638	0.11941154108913658	0.2121634284596854	0.11326443712265817	0.10284629017751658	0.06750029026900735	0.07057065218963657	0.03582921400775304	0.21310809336081263	1.6743710462851844	0.12884841200351177	0.0887674667465173
(-) ZNF813	0.06841229435463743	0.1773335033483937	0.2681148894584382	0.1553413799429405	1.3877651035897531	0.13489474736328932	0.08361906823364673	0.1001230581664646	0.11329160734076242	0.06477925510963184	0.9781009471061366	0.04906569811129428	0.143565762489308	0.08311887514847695	0.02617177640286265	0.11112970263285168	0.012583236261238695	0.12186767012474342	0.07610423094195337	0.11553972158396196	0.06071114505478342	0.8868975297594193	0.21484496314012003	0.1123340381504195	0.03321125312218271	0.11204181236950485	0.269686215961221	0.1491969340038273	0.11140620332919884	0.17175524646468096	1.5087607005061323	0.27321502008490817	0.03031835624514283	0.08110749919218717	0.10781620140742801	0.0965832612898639	0.41481092485777116	0.21352750950975413	0.12609898920065438	0.13221893698217613	0.16200091509019868	0.1273959123875469	0.056185112283386254	0.12268670945687823	0.01788810339901159	0.015259954803481036	0.14056749682091624	0.13470754014571407	0.0839795197346912	0.10753160746787413	0.25243656126004854	0.06556604900837248	0.11853316927918862	1.6655830350886776	0.09403773164729644	0.13114807432600376
(-) ZNF816	0.02282558932734636	0.04068986694614458	0.11421951969568941	0.04572541716512728	0.03659431200577789	0.08935854413505986	0.04589106736556071	0.00213031900252196	0.017616703701157907	0.02348999191085982	0.040963866743991835	0.031430036384315116	0.037887801843657545	0.017389300018298852	0.0	0.06731989866614954	0.005637033554454792	0.03899183089172525	0.06441053706783695	0.06530766916323154	0.02006220386157437	0.09112860827202529	0.18787245861790025	0.0358573579451345	0.02072269581181038	0.048862980632385165	0.6431970656458728	0.046048183704761894	0.14008360461481198	0.009061674075762388	0.5783280990738315	0.9375438844006595	0.007721666724048706	0.028884664389483155	0.3917331278183069	0.04050169903726366	0.0014850345361863053	0.83906452613194	0.18470806777773185	0.26438565877196496	0.10385502431017068	0.22525855404534037	0.03688750545223285	0.04173345754607025	0.020376175962807268	0.06778883536710993	0.0847343850314224	0.026614013600487915	0.11793516777939846	0.03655265843242329	0.05077829885543757	0.0194896991194158	0.09152591626503842	1.4141514343915906	0.008804364312205474	0.02757608952440025
(-) ZNF827	8.328209710783719e-05	0.004323400892618759	0.029760763870891157	0.0	0.20711356322289096	0.0012365976002032242	0.04554226154041062	0.016293421345625548	0.0	0.1591609922387121	0.18200389688576915	0.0	0.0	0.0	0.0	0.0016892104071065822	0.0	0.00023195639854321174	0.0	0.008220104988118615	0.0	0.01740673084494838	0.3143798990580462	0.14884868011464672	0.0	0.002281195090726416	0.0	0.09135148106064417	0.24142149117932965	0.014098793580620562	0.0	0.0	0.0010528274808935063	0.00012958899481481481	0.0	0.00010205541527592557	0.6657948594921761	0.06082334959152503	1.4842538667063603	0.0	0.0	0.0	0.00028178132813496515	0.009026613291923842	0.23288350086208887	0.0005561199240665041	0.04286672339832	0.018538123421325298	0.0	0.11316027899055392	0.0	0.0	0.0036698003090328835	0.17069458085653774	0.0	0.026769020075059376
(-) ZNF829	0.016213238083850064	0.0016812950451478462	0.12350436586541483	0.24470907909953912	0.40634763528318424	0.10080800336510437	0.06133979231009548	0.06108825400186409	0.021142387074078516	0.03755192389980136	0.15779806260993168	0.056346136009889636	0.07466411160960858	1.2891358542103692	0.42450821751129597	0.1264337068155231	0.0020976179573104696	0.0477187323931356	0.09356659944252116	0.05518890809435394	0.06420351673785861	1.5995045468586118	0.0017577667969994567	0.06912440090777744	0.0225888804976782	0.29103098680795003	0.14286083612658357	0.028599508208706447	0.07333710858451851	0.031685421371779376	0.020114355778278175	1.0542952406361081	0.04788000360090217	0.018425011316788722	0.09192324069911974	0.03690422977918467	1.918224076169834	0.06021227942666749	1.6653866530156367	0.05269935683448378	0.09362482038855524	0.31616577241464283	0.08590841029289494	0.22445016297808518	0.01788810339901159	0.01853917176117493	0.06529877142745644	0.14015538829488908	0.10308960521029457	0.009741339742917703	0.10109514934444773	0.09524904958262656	0.8179649029547891	1.8798848489201139	0.024272965525158938	0.0375502407476319
(-) ZNF83	0.023824215942246943	0.0	0.0	0.0	0.0	0.0	0.0011777538132010808	0.0	0.0	0.0064432704191328995	0.014470680747408277	0.0	0.07025730333555659	0.0	0.0	0.02688394372059603	0.0	0.0	0.0	0.0	0.0	0.016218770851877548	0.30361250513415117	0.0	0.00010618047925937061	0.0	0.1409361772755084	0.0	0.0	0.0	0.0002710777422241224	0.904950223025916	0.0	0.0	0.0045957157209781324	0.003499762303577794	0.00034687309901237077	0.0	1.6714194161638067	0.001636087186991039	0.0	0.0011634822006208075	0.0	0.0	0.08418820926549125	0.0	0.010898622840948325	0.0	0.11662494104195134	0.0	0.0	0.0	0.0	1.5730771994122377	0.0	0.0
(-) ZNF880	0.23372537899512372	0.002960339094048649	0.8252761129050079	1.178672597493009	1.1158036791770585	0.0004484782233678363	0.1216131231879049	0.0	0.0	0.011101360205759225	0.1489109602780074	0.003967309550103907	0.1812051895566263	0.027448910519099572	0.744390993008984	0.02966884091479443	0.0	0.0	0.11940707520982805	0.00031089875291923677	0.0	1.6414160146966235	0.06987564812646517	0.1744781925913713	0.022930705826561364	0.05157315888968899	1.072775833516726	1.0735925273635416	0.32706675506605626	0.0012131819270513643	0.09767789672232402	0.21935279706273292	0.0010528274808935063	0.0	0.006779384123685384	0.0	0.2587124318599736	0.0556828016605535	1.8377279821699082	0.0	0.0011549813160678568	0.00026631502460505046	0.0	0.012583085769978464	0.0	0.0013894920625655066	0.0011279794812575218	0.005601314941199039	0.012281983981661587	0.10737749979666211	0.051583514204776505	0.0013145548924116902	1.7957206445783211	1.8730353416093402	0.0	0.01346945057160884
(-) ZNF883	0.0004295805098741335	0.0	0.04377866629506988	1.6862612152674923	0.0	0.008042773616919924	0.4877203822679877	0.08325646300945908	0.0	0.36106800874268286	0.27314909446695257	0.015592939335925031	0.010071111036330132	1.3847833419009998	0.043661802271398355	0.008188352079370041	0.0	1.3474148365830967	0.0019904750566013814	0.0	0.003986982536269189	1.8594450626746055	0.0006995476617669089	0.19275810370989527	0.0	0.0	0.011680762425964806	0.013541281532170536	0.050685089264850464	0.0	0.22367137304045434	0.6148672594914604	0.030244122024450953	0.003636137527169366	0.20306409008941878	0.7879359365304935	1.0395051140141351	0.049343050749090164	1.3088712894516144	1.429360641973905	0.0	0.2756891227861458	0.0	0.0	0.6479305795532718	0.0	0.02837869189570973	1.272213987409176	0.028115177747157452	0.0009075707395167907	0.014961278600526859	0.007552068842462059	0.4370461041259815	0.17701245743936295	0.0	0.0
(-) ZNF888	0.0476068843412212	0.11165571508422531	0.257802557994748	0.03177863537587965	0.43011050665786976	0.38643146932541117	0.0751462909971968	0.03668142754488384	0.1054733643905868	0.13279651188714972	0.44790739319612116	0.0903550572123565	0.19647524436519823	0.0972768492273015	0.04201979482521204	0.11338217205309717	0.10017368041361169	0.8499003396044356	0.25363986286966733	0.23132721428707814	0.08704223706117407	0.5714846488675778	0.14676660563376726	0.030515663429720768	0.0793519190457029	1.3262374215431243	1.4526621592628324	0.18220603111337155	0.42299234309033107	0.11694291352366779	0.5175852429510758	1.4899254347882884	0.0727207356353533	0.03812374172822841	0.5392184049500288	0.04427211127930543	0.06560631863413306	1.5403665800993873	0.23384217925522033	0.2655594528972776	0.12014071501490006	0.30958315397462277	0.13489158719904942	0.1375512146955297	0.11661752282992309	0.07849835450854892	0.12278745630948089	0.061856371227531556	0.20921341029185003	0.11335487686093607	0.24526761719204898	0.046660419175911995	0.6751492800271175	1.608593770307247	0.8100801962667549	0.21008978129910208
(-) ZNF91	0.01337297725361685	0.430259825562939	0.04368945227563086	0.36211677544580784	0.0608596117000868	0.028013465858302646	0.04106201433183136	0.012103352168277513	0.07271750801157938	0.10968804993764988	0.19437882929314015	0.030460149064553146	0.006054296070842241	0.028515943543851955	0.08855492081515218	0.1097540970087151	0.0	0.03293081463852485	0.010929030510758575	0.043397753674995744	0.005518475480933647	0.2669703560372525	0.021714005995742074	0.005616639504964275	0.07549909725296605	0.0109842088314213	0.045209354355760824	0.016341127063071257	0.03474423588574718	0.05447874403354663	0.033182502200574567	0.9302756854608912	0.012152545088081184	0.018425011316788722	0.038594061724089634	0.013713265505144111	0.009568243200114426	0.6749317271244569	0.7601049885326643	0.35036961796500665	0.05822986224295727	0.34316820265506714	0.0026020831180052924	0.059071961332664374	0.04024866420140982	0.004329519628611221	0.031217986978286188	0.022685850070754954	0.12450689409615508	0.01469060143521389	0.41252550977351343	0.012902141789310049	0.20897143106060112	1.7043950589178014	0.024272965525158938	0.012457603200673217
(-) ZSCAN12	0.02019858334269997	0.2342841487159924	0.11848294901397866	0.037844324880085566	0.015175052394946341	0.017071324196697404	0.004642050534677396	0.1263933789752004	0.0476963226374609	0.10404650247677269	0.035650809733007854	0.010128892891355662	0.0015938132246247313	0.5475563463977462	0.015072764747435805	0.022551561957742026	0.001317025363728501	0.1385585627015746	0.03514940810204294	0.0036525580153264066	0.004165034452959129	0.037737271550350567	0.032769235958978966	0.023347288016888044	0.04073731302334682	0.025804710219551354	0.06974445720395532	0.5509860169012055	0.011769693993950078	0.05851486815895863	0.12541269410278139	0.05561411954780479	0.25860050573640425	0.022859444834779582	0.07293126417892346	0.5729650954510407	0.04833747976876529	0.8648405897195492	0.807446342675249	0.5187856014044123	0.025858438353085607	0.017714699467454697	0.020553080205682705	0.01587909553500909	0.012115804223083618	0.10374837466679303	0.03888647237670764	0.019960454448184506	0.00944131669465678	0.06012469935541883	1.3104013803095318	0.610266341002779	0.01753847721495422	0.2826084051998723	0.007653417446726328	0.06514104202748372
(-) ZSCAN16	0.6460739652776077	0.0	0.011616576086416313	0.002517788821967756	0.013193910262410648	0.011127072056989576	0.15602183018864288	0.008179836932661236	0.023037830141624225	0.0973458381359224	0.021349037480452533	0.011367188205548448	0.0003161671734737933	0.0011336932809440559	0.1534463484202501	0.012418351744383868	0.006225459445586029	0.025529474300480293	0.0005460933919443063	0.000705778203871654	0.0004279677694936838	0.004691317621364743	0.2982818546159171	0.0	0.01338448666688444	0.10143014669147504	0.0	0.020002346942348405	0.0006044078980088933	0.0	1.535723272693499	0.014285680757224525	0.292159963786254	1.4375105058432214	0.006030131947745818	0.20486495240780148	0.0009337274168332232	0.12961459436259046	0.0061905804129195495	0.09009252329005965	0.0004570204985857394	0.12319186929862823	0.05086052067411194	0.0007107954174785085	0.0006007213072188458	0.04029415983798632	0.08109822791940863	0.013160480207667202	0.010028734365109373	0.0003213429004579022	1.4383300372072285	0.0	0.10920165126748184	0.1854210170764306	0.11364749965486387	0.02332738455356231
(-) ZSCAN20	0.0462690405349816	0.014625972532021884	0.050918118433288806	0.2707630908869192	0.03321603665628789	0.0808511406607506	0.07787537944099429	0.4570718229025281	0.18689681971801253	0.05532567994201188	0.05263209446337765	0.03848646749366511	0.09315801617366852	0.051490150525207896	0.06536050618226304	0.05668117329924212	0.034459875215816185	0.11454563300398746	0.07097895024613311	0.12475436524186381	0.038943754035976955	0.35233952762613097	0.049062175706781876	0.04470558301299797	0.035593145113883576	0.06690013699027224	0.06665509801799889	0.32440296109104466	0.059237079631438476	0.03738737851563602	0.08603729076420856	0.05009994642444475	0.04403382052871021	0.05160476954836727	0.25042547194188575	0.09219129803454233	0.30594361085423605	0.0685703303577322	1.1472274983343769	0.03899901075912595	0.22018706829323856	0.2392914729344909	0.02412498454085344	0.42545673698662256	0.872214812170123	0.04443018569379905	0.05525085326232854	0.07455589545509406	0.06206083803964706	0.0321636333037406	0.03535959300126218	0.058919266429742975	0.029555208856991193	0.04173146612639954	0.037090465575185076	0.0908237338142934
(-) ZSCAN29	0.06705507312967049	0.005094368274842717	0.0	1.0814073090581267	0.014086914980685213	0.21849359508186492	0.056224162859768285	0.06955197297343425	0.0026666865025720857	0.27748115644839855	0.0	0.0	0.0	0.3490690229420321	0.0	0.03133672087472961	0.0	0.024762527831434684	0.8796725136133814	0.0	0.0	9.415016039220507e-07	0.0427094848534044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.707913033967539e-06	0.02555967582301673	0.0	0.10568799187622664	0.07117413237317838	0.02042444271052541	0.0	0.3718882711005829	0.0	0.24079109806933213	0.0004117428679368819	0.08826319175370347	0.06810714304246453	0.0	0.0	0.0928694760266945	0.17076923198111657	0.0	0.0	0.0	0.0	0.0	0.00029612839640490954	0.06747097070507811	0.0	0.0
